host	value	category
GCF_019428745.1_ASM1942874v1_genomic.fna	7.333164589	SiTVs
GCF_019048485.1_ASM1904848v1_genomic.fna	6.801926786	SiTVs
GCF_019048625.1_ASM1904862v1_genomic.fna	7.054722163	SiTVs
GCF_019048625.1_ASM1904862v1_genomic.fna	7.054722163	SiTVs
GCF_019243055.1_ASM1924305v1_genomic.fna	7.495755122	SiTVs
GCF_018986815.1_ASM1898681v1_genomic.fna	7.423355794	SiTVs
GCF_019321785.1_ASM1932178v1_genomic.fna	7.741107053	SiTVs
GCF_019285435.1_ASM1928543v1_genomic.fna	7.103259792	SiTVs
GCF_018884485.1_ASM1888448v1_genomic.fna	7.291622852	SiTVs
GCF_018884485.1_ASM1888448v1_genomic.fna	7.291622852	SiTVs
GCF_019046925.1_ASM1904692v1_genomic.fna	6.968585267	SiTVs
GCF_019434135.1_ASM1943413v1_genomic.fna	7.386361072	SiTVs
GCF_019434135.1_ASM1943413v1_genomic.fna	7.386361072	SiTVs
GCF_019334665.1_ASM1933466v1_genomic.fna	7.388515656	SiTVs
GCF_019334665.1_ASM1933466v1_genomic.fna	7.388515656	SiTVs
GCF_019264965.1_ASM1926496v1_genomic.fna	7.105085449	SiTVs
GCF_018972225.1_ASM1897222v1_genomic.fna	7.353119926	SiTVs
GCF_018972225.1_ASM1897222v1_genomic.fna	7.353119926	SiTVs
GCF_018972225.1_ASM1897222v1_genomic.fna	7.353119926	SiTVs
GCF_019434235.1_ASM1943423v1_genomic.fna	7.428276871	SiTVs
GCF_019434235.1_ASM1943423v1_genomic.fna	7.428276871	SiTVs
GCF_019434235.1_ASM1943423v1_genomic.fna	7.428276871	SiTVs
GCF_019270175.1_ASM1927017v1_genomic.fna	7.361600187	SiTVs
GCF_019048725.1_ASM1904872v1_genomic.fna	7.293671759	SiTVs
GCF_019334445.1_ASM1933444v1_genomic.fna	7.094261089	SiTVs
GCF_019243335.1_ASM1924333v1_genomic.fna	7.492333165	SiTVs
GCF_019243335.1_ASM1924333v1_genomic.fna	7.492333165	SiTVs
GCF_019243335.1_ASM1924333v1_genomic.fna	7.492333165	SiTVs
GCF_019264905.1_ASM1926490v1_genomic.fna	7.104318916	SiTVs
GCF_019428565.1_ASM1942856v1_genomic.fna	7.365255258	SiTVs
GCF_019428565.1_ASM1942856v1_genomic.fna	7.365255258	SiTVs
GCF_019243605.1_ASM1924360v1_genomic.fna	7.510253669	SiTVs
GCF_019105565.1_ASM1910556v2_genomic.fna	7.100362375	SiTVs
GCF_018972245.1_ASM1897224v1_genomic.fna	7.305521826	SiTVs
GCF_019264925.1_ASM1926492v1_genomic.fna	7.11008641	SiTVs
GCF_018966785.1_ASM1896678v1_genomic.fna	7.335154439	SiTVs
GCF_018966785.1_ASM1896678v1_genomic.fna	7.335154439	SiTVs
GCF_018966785.1_ASM1896678v1_genomic.fna	7.335154439	SiTVs
GCF_019428545.1_ASM1942854v1_genomic.fna	7.359254164	SiTVs
GCF_018966825.1_ASM1896682v1_genomic.fna	7.075113757	SiTVs
GCF_019428505.1_ASM1942850v1_genomic.fna	6.827718642	SiTVs
GCF_018904205.1_ASM1890420v1_genomic.fna	7.279744136	SiTVs
GCF_018884545.1_ASM1888454v1_genomic.fna	7.304874821	SiTVs
GCF_019355495.1_ASM1935549v1_genomic.fna	7.295213595	SiTVs
GCF_019357435.1_ASM1935743v1_genomic.fna	7.339622226	SiTVs
GCF_019428645.1_ASM1942864v1_genomic.fna	7.274160746	SiTVs
GCF_019428645.1_ASM1942864v1_genomic.fna	7.274160746	SiTVs
GCF_019428645.1_ASM1942864v1_genomic.fna	7.274160746	SiTVs
GCF_019134595.1_ASM1913459v1_genomic.fna	8.039008572	SiTVs
GCF_019048805.1_ASM1904880v1_genomic.fna	7.183057709	SiTVs
GCF_019048985.1_ASM1904898v1_genomic.fna	7.409059207	SiTVs
GCF_019270135.1_ASM1927013v1_genomic.fna	7.381190688	SiTVs
GCF_019285375.1_ASM1928537v1_genomic.fna	7.081742562	SiTVs
GCF_018988385.1_ASM1898838v1_genomic.fna	7.296715384	SiTVs
GCF_018988385.1_ASM1898838v1_genomic.fna	7.296715384	SiTVs
GCF_018972265.1_ASM1897226v1_genomic.fna	7.331162999	SiTVs
GCF_019047025.1_ASM1904702v1_genomic.fna	7.005265026	SiTVs
GCF_019431225.1_ASM1943122v1_genomic.fna	7.164929982	SiTVs
GCF_019431225.1_ASM1943122v1_genomic.fna	7.164929982	SiTVs
GCF_018884385.1_ASM1888438v1_genomic.fna	7.305394058	SiTVs
GCF_018972205.1_ASM1897220v1_genomic.fna	7.351091295	SiTVs
GCF_018972205.1_ASM1897220v1_genomic.fna	7.351091295	SiTVs
GCF_018861235.2_ASM1886123v2_genomic.fna	8.027793694	SiTVs
GCF_019243235.1_ASM1924323v1_genomic.fna	7.474847336	SiTVs
GCF_019243235.1_ASM1924323v1_genomic.fna	7.474847336	SiTVs
GCF_019428525.1_ASM1942852v1_genomic.fna	7.34633473	SiTVs
GCF_019428525.1_ASM1942852v1_genomic.fna	7.34633473	SiTVs
GCF_019243695.1_ASM1924369v1_genomic.fna	7.473448302	SiTVs
GCF_019243695.1_ASM1924369v1_genomic.fna	7.473448302	SiTVs
GCF_019243695.1_ASM1924369v1_genomic.fna	7.473448302	SiTVs
GCF_019285475.1_ASM1928547v1_genomic.fna	7.05876558	SiTVs
GCF_019355415.1_ASM1935541v1_genomic.fna	6.943516515	SiTVs
GCF_019134675.1_ASM1913467v1_genomic.fna	7.814615085	SiTVs
GCF_018884565.1_ASM1888456v1_genomic.fna	7.386626913	SiTVs
GCF_018884565.1_ASM1888456v1_genomic.fna	7.386626913	SiTVs
GCF_019375055.2_ASM1937505v2_genomic.fna	7.243370331	SiTVs
GCF_019375055.2_ASM1937505v2_genomic.fna	7.243370331	SiTVs
GCF_019285195.1_ASM1928519v1_genomic.fna	7.075514405	SiTVs
GCF_019269375.1_ASM1926937v1_genomic.fna	7.322037698	SiTVs
GCF_019048885.1_ASM1904888v1_genomic.fna	6.954350923	SiTVs
GCF_019428485.1_ASM1942848v1_genomic.fna	7.005638506	SiTVs
GCF_019428605.1_ASM1942860v1_genomic.fna	7.39361669	SiTVs
GCF_019355475.1_ASM1935547v1_genomic.fna	7.339940243	SiTVs
GCF_019285575.1_ASM1928557v1_genomic.fna	5.901193761	SiTVs
GCF_019269215.1_ASM1926921v1_genomic.fna	7.314496959	SiTVs
GCF_019269215.1_ASM1926921v1_genomic.fna	7.314496959	SiTVs
GCF_019285115.1_ASM1928511v1_genomic.fna	7.084301597	SiTVs
GCF_019343475.1_ASM1934347v1_genomic.fna	7.897823865	SiTVs
GCF_019343475.1_ASM1934347v1_genomic.fna	7.897823865	SiTVs
GCF_019343475.1_ASM1934347v1_genomic.fna	7.897823865	SiTVs
GCF_018802385.1_ASM1880238v1_genomic.fna	7.085338746	SiTVs
GCF_018802385.1_ASM1880238v1_genomic.fna	7.085338746	SiTVs
GCF_018802385.1_ASM1880238v1_genomic.fna	7.085338746	SiTVs
GCF_019269255.1_ASM1926925v1_genomic.fna	7.372738327	SiTVs
GCF_019285215.1_ASM1928521v1_genomic.fna	7.09459525	SiTVs
GCF_019379355.1_ASM1937935v1_genomic.fna	7.408990041	SiTVs
GCF_019379355.1_ASM1937935v1_genomic.fna	7.408990041	SiTVs
GCF_019379355.1_ASM1937935v1_genomic.fna	7.408990041	SiTVs
GCF_019379355.1_ASM1937935v1_genomic.fna	7.408990041	SiTVs
GCF_018884525.1_ASM1888452v1_genomic.fna	7.260325254	SiTVs
GCF_019265145.1_ASM1926514v1_genomic.fna	7.011217652	SiTVs
GCF_018986795.1_ASM1898679v1_genomic.fna	7.380023084	SiTVs
GCF_019339465.1_ASM1933946v1_genomic.fna	7.135174501	SiTVs
GCF_018884265.1_ASM1888426v1_genomic.fna	7.316188401	SiTVs
GCF_019334385.1_ASM1933438v1_genomic.fna	7.276473144	SiTVs
GCF_019334385.1_ASM1933438v1_genomic.fna	7.276473144	SiTVs
GCF_019269355.1_ASM1926935v1_genomic.fna	7.343313637	SiTVs
GCF_019294485.1_ASM1929448v1_genomic.fna	7.091093376	SiTVs
GCF_019431335.1_ASM1943133v1_genomic.fna	7.253284765	SiTVs
GCF_019431335.1_ASM1943133v1_genomic.fna	7.253284765	SiTVs
GCF_019431335.1_ASM1943133v1_genomic.fna	7.253284765	SiTVs
GCF_019431335.1_ASM1943133v1_genomic.fna	7.253284765	SiTVs
GCF_019428585.1_ASM1942858v1_genomic.fna	7.345129626	SiTVs
GCF_018884585.1_ASM1888458v1_genomic.fna	7.343880697	SiTVs
GCF_018884285.1_ASM1888428v1_genomic.fna	7.304794884	SiTVs
GCF_019431205.1_ASM1943120v1_genomic.fna	7.37102756	SiTVs
GCF_019264945.1_ASM1926494v1_genomic.fna	7.089887359	SiTVs
GCF_019047785.1_ASM1904778v1_genomic.fna	7.034184813	SiTVs
GCF_019163295.1_ASM1916329v1_genomic.fna	7.071119915	SiTVs
GCF_019857265.1_ASM1985726v1_genomic.fna	7.428123903	SiTVs
GCF_019857265.1_ASM1985726v1_genomic.fna	7.428123903	SiTVs
GCF_019857265.1_ASM1985726v1_genomic.fna	7.428123903	SiTVs
GCF_019857265.1_ASM1985726v1_genomic.fna	7.428123903	SiTVs
GCF_019670325.1_ASM1967032v1_genomic.fna	7.036077064	SiTVs
GCF_019738995.2_ASM1973899v2_genomic.fna	7.378392752	SiTVs
GCF_019464635.1_ASM1946463v1_genomic.fna	6.990989538	SiTVs
GCF_019646015.1_ASM1964601v1_genomic.fna	7.373096305	SiTVs
GCF_019968825.1_ASM1996882v1_genomic.fna	6.929586945	SiTVs
GCF_019968825.1_ASM1996882v1_genomic.fna	6.929586945	SiTVs
GCF_019971075.1_ASM1997107v1_genomic.fna	7.256261568	SiTVs
GCF_019915465.1_ASM1991546v1_genomic.fna	7.32764933	SiTVs
GCF_019915465.1_ASM1991546v1_genomic.fna	7.32764933	SiTVs
GCF_019915465.1_ASM1991546v1_genomic.fna	7.32764933	SiTVs
GCF_019915465.1_ASM1991546v1_genomic.fna	7.32764933	SiTVs
GCF_019915465.1_ASM1991546v1_genomic.fna	7.32764933	SiTVs
GCF_019915465.1_ASM1991546v1_genomic.fna	7.32764933	SiTVs
GCF_019915465.1_ASM1991546v1_genomic.fna	7.32764933	SiTVs
GCF_019720855.1_ASM1972085v1_genomic.fna	7.357873598	SiTVs
GCF_019720855.1_ASM1972085v1_genomic.fna	7.357873598	SiTVs
GCF_019720855.1_ASM1972085v1_genomic.fna	7.357873598	SiTVs
GCF_019720855.1_ASM1972085v1_genomic.fna	7.357873598	SiTVs
GCF_019969485.1_ASM1996948v1_genomic.fna	7.241208761	SiTVs
GCF_019969485.1_ASM1996948v1_genomic.fna	7.241208761	SiTVs
GCF_020041945.1_ASM2004194v1_genomic.fna	7.739742207	SiTVs
GCF_019645975.1_ASM1964597v1_genomic.fna	7.384579056	SiTVs
GCF_019466035.1_ASM1946603v1_genomic.fna	7.180101751	SiTVs
GCF_019973695.1_ASM1997369v1_genomic.fna	6.741766788	SiTVs
GCF_019670365.1_ASM1967036v1_genomic.fna	7.048363114	SiTVs
GCF_020097475.1_ASM2009747v1_genomic.fna	7.335089072	SiTVs
GCF_020097475.1_ASM2009747v1_genomic.fna	7.335089072	SiTVs
GCF_020097475.1_ASM2009747v1_genomic.fna	7.335089072	SiTVs
GCF_019645955.1_ASM1964595v1_genomic.fna	7.366331129	SiTVs
GCF_019645955.1_ASM1964595v1_genomic.fna	7.366331129	SiTVs
GCF_019857305.1_ASM1985730v1_genomic.fna	7.424860417	SiTVs
GCF_019857305.1_ASM1985730v1_genomic.fna	7.424860417	SiTVs
GCF_019857305.1_ASM1985730v1_genomic.fna	7.424860417	SiTVs
GCF_019970895.1_ASM1997089v1_genomic.fna	7.32754992	SiTVs
GCF_019704235.1_ASM1970423v1_genomic.fna	7.741712806	SiTVs
GCF_019443505.1_ASM1944350v1_genomic.fna	6.909197271	SiTVs
GCF_019970975.1_ASM1997097v1_genomic.fna	7.312126444	SiTVs
GCF_019970975.1_ASM1997097v1_genomic.fna	7.312126444	SiTVs
GCF_019585545.2_STEC2_genomic.fna	7.377388924	SiTVs
GCF_019585545.2_STEC2_genomic.fna	7.377388924	SiTVs
GCF_019930825.1_ASM1993082v1_genomic.fna	7.269281894	SiTVs
GCF_019670205.1_ASM1967020v1_genomic.fna	7.041188942	SiTVs
GCF_019857645.1_ASM1985764v1_genomic.fna	7.40045552	SiTVs
GCF_019857645.1_ASM1985764v1_genomic.fna	7.40045552	SiTVs
GCF_020042705.1_ASM2004270v1_genomic.fna	7.381782596	SiTVs
GCF_020042705.1_ASM2004270v1_genomic.fna	7.381782596	SiTVs
GCF_020002285.1_ASM2000228v1_genomic.fna	7.299520781	SiTVs
GCF_020002285.1_ASM2000228v1_genomic.fna	7.299520781	SiTVs
GCF_019857405.1_ASM1985740v1_genomic.fna	7.367476509	SiTVs
GCF_019857405.1_ASM1985740v1_genomic.fna	7.367476509	SiTVs
GCF_019857405.1_ASM1985740v1_genomic.fna	7.367476509	SiTVs
GCF_019857405.1_ASM1985740v1_genomic.fna	7.367476509	SiTVs
GCF_019857405.1_ASM1985740v1_genomic.fna	7.367476509	SiTVs
GCF_019970955.1_ASM1997095v1_genomic.fna	7.32937245	SiTVs
GCF_019797845.1_ASM1979784v1_genomic.fna	7.433118344	SiTVs
GCF_019585465.2_STEC10_genomic.fna	7.371371318	SiTVs
GCF_019857325.1_ASM1985732v1_genomic.fna	7.373771539	SiTVs
GCF_019971035.1_ASM1997103v1_genomic.fna	7.274078501	SiTVs
GCF_019754255.1_ASM1975425v1_genomic.fna	7.809386524	SiTVs
GCF_019971015.1_ASM1997101v1_genomic.fna	7.25177653	SiTVs
GCF_019857505.1_ASM1985750v1_genomic.fna	7.42600785	SiTVs
GCF_019857505.1_ASM1985750v1_genomic.fna	7.42600785	SiTVs
GCF_019857505.1_ASM1985750v1_genomic.fna	7.42600785	SiTVs
GCF_019857505.1_ASM1985750v1_genomic.fna	7.42600785	SiTVs
GCF_019857505.1_ASM1985750v1_genomic.fna	7.42600785	SiTVs
GCF_020097395.1_ASM2009739v1_genomic.fna	7.14488444	SiTVs
GCF_019443845.1_ASM1944384v1_genomic.fna	6.807051831	SiTVs
GCF_019969605.1_ASM1996960v1_genomic.fna	7.302825576	SiTVs
GCF_019969605.1_ASM1996960v1_genomic.fna	7.302825576	SiTVs
GCF_019900285.2_ASM1990028v2_genomic.fna	7.012715641	SiTVs
GCF_019900285.2_ASM1990028v2_genomic.fna	7.012715641	SiTVs
GCF_019857345.1_ASM1985734v1_genomic.fna	7.427638428	SiTVs
GCF_019969625.1_ASM1996962v1_genomic.fna	7.311227295	SiTVs
GCF_019969625.1_ASM1996962v1_genomic.fna	7.311227295	SiTVs
GCF_019969645.1_ASM1996964v1_genomic.fna	7.304741063	SiTVs
GCF_019969645.1_ASM1996964v1_genomic.fna	7.304741063	SiTVs
GCF_019930565.1_ASM1993056v1_genomic.fna	7.178112991	SiTVs
GCF_019857605.1_ASM1985760v1_genomic.fna	7.436541973	SiTVs
GCF_019857605.1_ASM1985760v1_genomic.fna	7.436541973	SiTVs
GCF_019857605.1_ASM1985760v1_genomic.fna	7.436541973	SiTVs
GCF_019645795.1_ASM1964579v1_genomic.fna	7.352537122	SiTVs
GCF_019890835.1_ASM1989083v1_genomic.fna	7.292587373	SiTVs
GCF_019710395.2_ASM1971039v3_genomic.fna	7.005303724	SiTVs
GCF_019916005.1_ASM1991600v1_genomic.fna	7.683589026	SiTVs
GCF_019916005.1_ASM1991600v1_genomic.fna	7.683589026	SiTVs
GCF_019973835.1_ASM1997383v2_genomic.fna	7.124442893	SiTVs
GCF_019537295.1_ASM1953729v1_genomic.fna	6.986488308	SiTVs
GCF_019710375.1_ASM1971037v1_genomic.fna	7.050417223	SiTVs
GCF_019670425.1_ASM1967042v1_genomic.fna	7.037620059	SiTVs
GCF_019466145.1_ASM1946614v1_genomic.fna	7.385283183	SiTVs
GCF_019466145.1_ASM1946614v1_genomic.fna	7.385283183	SiTVs
GCF_019969565.1_ASM1996956v1_genomic.fna	7.234637487	SiTVs
GCF_019969565.1_ASM1996956v1_genomic.fna	7.234637487	SiTVs
GCF_019915445.1_ASM1991544v1_genomic.fna	7.358162874	SiTVs
GCF_019915445.1_ASM1991544v1_genomic.fna	7.358162874	SiTVs
GCF_019502645.1_ASM1950264v1_genomic.fna	7.119846542	SiTVs
GCF_019976835.1_ASM1997683v1_genomic.fna	7.23965748	SiTVs
GCF_019976835.1_ASM1997683v1_genomic.fna	7.23965748	SiTVs
GCF_020034635.1_ASM2003463v1_genomic.fna	7.280240387	SiTVs
GCF_019915485.1_ASM1991548v1_genomic.fna	7.335282829	SiTVs
GCF_019915485.1_ASM1991548v1_genomic.fna	7.335282829	SiTVs
GCF_019915485.1_ASM1991548v1_genomic.fna	7.335282829	SiTVs
GCF_019915485.1_ASM1991548v1_genomic.fna	7.335282829	SiTVs
GCF_019915485.1_ASM1991548v1_genomic.fna	7.335282829	SiTVs
GCF_019915485.1_ASM1991548v1_genomic.fna	7.335282829	SiTVs
GCF_019856575.1_ASM1985657v1_genomic.fna	7.03883889	SiTVs
GCF_019971115.1_ASM1997111v1_genomic.fna	7.248627774	SiTVs
GCF_019968725.1_ASM1996872v1_genomic.fna	7.139423656	SiTVs
GCF_019775695.1_ASM1977569v1_genomic.fna	6.85103817	SiTVs
GCF_019775695.1_ASM1977569v1_genomic.fna	6.85103817	SiTVs
GCF_019585785.2_STEC3_genomic.fna	7.389368821	SiTVs
GCF_019585785.2_STEC3_genomic.fna	7.389368821	SiTVs
GCF_019585785.2_STEC3_genomic.fna	7.389368821	SiTVs
GCF_019973795.1_ASM1997379v1_genomic.fna	7.324186907	SiTVs
GCF_019973795.1_ASM1997379v1_genomic.fna	7.324186907	SiTVs
GCF_019973795.1_ASM1997379v1_genomic.fna	7.324186907	SiTVs
GCF_019670185.1_ASM1967018v1_genomic.fna	7.03479802	SiTVs
GCF_019857285.1_ASM1985728v1_genomic.fna	7.430704606	SiTVs
GCF_019857285.1_ASM1985728v1_genomic.fna	7.430704606	SiTVs
GCF_019857285.1_ASM1985728v1_genomic.fna	7.430704606	SiTVs
GCF_019857285.1_ASM1985728v1_genomic.fna	7.430704606	SiTVs
GCF_019915525.1_ASM1991552v1_genomic.fna	7.259865176	SiTVs
GCF_019915525.1_ASM1991552v1_genomic.fna	7.259865176	SiTVs
GCF_019711215.1_ASM1971121v1_genomic.fna	7.388125598	SiTVs
GCF_019969585.1_ASM1996958v1_genomic.fna	7.225807503	SiTVs
GCF_019969585.1_ASM1996958v1_genomic.fna	7.225807503	SiTVs
GCF_019973655.1_ASM1997365v1_genomic.fna	7.399048404	SiTVs
GCF_020002305.1_ASM2000230v1_genomic.fna	7.272964862	SiTVs
GCF_020002305.1_ASM2000230v1_genomic.fna	7.272964862	SiTVs
GCF_019933175.1_ASM1993317v1_genomic.fna	6.786360475	SiTVs
GCF_019890995.1_ASM1989099v1_genomic.fna	7.082587064	SiTVs
GCF_019443485.1_ASM1944348v1_genomic.fna	6.960842058	SiTVs
GCF_019443485.1_ASM1944348v1_genomic.fna	6.960842058	SiTVs
GCF_019670165.1_ASM1967016v1_genomic.fna	7.028907617	SiTVs
GCF_019857545.1_ASM1985754v1_genomic.fna	7.412199847	SiTVs
GCF_019857545.1_ASM1985754v1_genomic.fna	7.412199847	SiTVs
GCF_019857545.1_ASM1985754v1_genomic.fna	7.412199847	SiTVs
GCF_019904195.1_ASM1990419v1_genomic.fna	7.859462973	SiTVs
GCF_019904195.1_ASM1990419v1_genomic.fna	7.859462973	SiTVs
GCF_019969545.1_ASM1996954v1_genomic.fna	7.230899425	SiTVs
GCF_019969545.1_ASM1996954v1_genomic.fna	7.230899425	SiTVs
GCF_019968705.1_ASM1996870v1_genomic.fna	7.142384722	SiTVs
GCF_019968705.1_ASM1996870v1_genomic.fna	7.142384722	SiTVs
GCF_019645915.1_ASM1964591v1_genomic.fna	7.072027661	SiTVs
GCF_019444045.1_ASM1944404v1_genomic.fna	7.363038938	SiTVs
GCF_019444045.1_ASM1944404v1_genomic.fna	7.363038938	SiTVs
GCF_019443585.1_ASM1944358v1_genomic.fna	6.915860139	SiTVs
GCF_019670465.1_ASM1967046v1_genomic.fna	7.036629103	SiTVs
GCF_019857585.1_ASM1985758v1_genomic.fna	7.430553515	SiTVs
GCF_019857585.1_ASM1985758v1_genomic.fna	7.430553515	SiTVs
GCF_019857585.1_ASM1985758v1_genomic.fna	7.430553515	SiTVs
GCF_019857585.1_ASM1985758v1_genomic.fna	7.430553515	SiTVs
GCF_019857585.1_ASM1985758v1_genomic.fna	7.430553515	SiTVs
GCF_019969505.1_ASM1996950v1_genomic.fna	7.244557211	SiTVs
GCF_019969505.1_ASM1996950v1_genomic.fna	7.244557211	SiTVs
GCF_019754235.1_ASM1975423v1_genomic.fna	7.172576266	SiTVs
GCF_019670445.1_ASM1967044v1_genomic.fna	7.024193446	SiTVs
GCF_019915345.1_ASM1991534v1_genomic.fna	6.960836012	SiTVs
GCF_019968785.1_ASM1996878v1_genomic.fna	6.973257446	SiTVs
GCF_019968785.1_ASM1996878v1_genomic.fna	6.973257446	SiTVs
GCF_019428685.1_ASM1942868v1_genomic.fna	5.804779636	SiTVs
GCF_019969525.1_ASM1996952v1_genomic.fna	7.250714543	SiTVs
GCF_019969525.1_ASM1996952v1_genomic.fna	7.250714543	SiTVs
GCF_019710495.1_ASM1971049v1_genomic.fna	7.374743279	SiTVs
GCF_019710495.1_ASM1971049v1_genomic.fna	7.374743279	SiTVs
GCF_019797985.1_ASM1979798v1_genomic.fna	7.049408652	SiTVs
GCF_019890815.1_ASM1989081v1_genomic.fna	7.922262838	SiTVs
GCF_020034555.1_ASM2003455v1_genomic.fna	7.943577524	SiTVs
GCF_019704255.1_ASM1970425v1_genomic.fna	7.674515603	SiTVs
GCF_019857565.1_ASM1985756v1_genomic.fna	7.449860602	SiTVs
GCF_019857565.1_ASM1985756v1_genomic.fna	7.449860602	SiTVs
GCF_019857565.1_ASM1985756v1_genomic.fna	7.449860602	SiTVs
GCF_019857565.1_ASM1985756v1_genomic.fna	7.449860602	SiTVs
GCF_019857565.1_ASM1985756v1_genomic.fna	7.449860602	SiTVs
GCF_019915545.1_ASM1991554v1_genomic.fna	7.321735435	SiTVs
GCF_019974075.1_ASM1997407v1_genomic.fna	7.026627034	SiTVs
GCF_019974075.1_ASM1997407v1_genomic.fna	7.026627034	SiTVs
GCF_019974075.1_ASM1997407v1_genomic.fna	7.026627034	SiTVs
GCF_019599065.1_ASM1959906v1_genomic.fna	7.357816383	SiTVs
GCF_019971055.1_ASM1997105v1_genomic.fna	7.269835507	SiTVs
GCF_019968765.1_ASM1996876v1_genomic.fna	6.943939422	SiTVs
GCF_019968765.1_ASM1996876v1_genomic.fna	6.943939422	SiTVs
GCF_019443705.1_ASM1944370v1_genomic.fna	7.34881169	SiTVs
GCF_019968885.1_ASM1996888v1_genomic.fna	7.087855379	SiTVs
GCF_019930965.1_ASM1993096v1_genomic.fna	7.039310258	SiTVs
GCF_019670305.1_ASM1967030v1_genomic.fna	7.039037812	SiTVs
GCF_020105415.1_ASM2010541v1_genomic.fna	7.271385744	SiTVs
GCF_020714685.1_ASM2071468v1_genomic.fna	7.042812201	SiTVs
GCF_020149625.1_ASM2014962v1_genomic.fna	7.45863142	SiTVs
GCF_020149625.1_ASM2014962v1_genomic.fna	7.45863142	SiTVs
GCF_020526725.2_ASM2052672v2_genomic.fna	7.385138861	SiTVs
GCF_020526725.2_ASM2052672v2_genomic.fna	7.385138861	SiTVs
GCF_020535205.1_ASM2053520v1_genomic.fna	7.246887611	SiTVs
GCF_020149825.1_ASM2014982v1_genomic.fna	7.044661132	SiTVs
GCF_020105375.1_ASM2010537v1_genomic.fna	7.28195575	SiTVs
GCF_020714665.1_ASM2071466v1_genomic.fna	7.969809416	SiTVs
GCF_020714665.1_ASM2071466v1_genomic.fna	7.969809416	SiTVs
GCF_020525785.1_ASM2052578v1_genomic.fna	7.03411348	SiTVs
GCF_020149875.1_ASM2014987v1_genomic.fna	7.035312491	SiTVs
GCF_020149875.1_ASM2014987v1_genomic.fna	7.035312491	SiTVs
GCF_020149895.1_ASM2014989v1_genomic.fna	6.938328913	SiTVs
GCF_020149895.1_ASM2014989v1_genomic.fna	6.938328913	SiTVs
GCF_020149895.1_ASM2014989v1_genomic.fna	6.938328913	SiTVs
GCF_020423185.1_ASM2042318v1_genomic.fna	7.421241101	SiTVs
GCF_020388055.1_ASM2038805v1_genomic.fna	7.338815256	SiTVs
GCF_020388055.1_ASM2038805v1_genomic.fna	7.338815256	SiTVs
GCF_020405385.1_ASM2040538v1_genomic.fna	7.010313364	SiTVs
GCF_020406895.2_ASM2040689v2_genomic.fna	7.266809246	SiTVs
GCF_020268625.1_ASM2026862v1_genomic.fna	7.106073904	SiTVs
GCF_020181535.1_ASM2018153v1_genomic.fna	7.36099074	SiTVs
GCF_020181675.1_ASM2018167v1_genomic.fna	7.097130164	SiTVs
GCF_020526765.2_ASM2052676v2_genomic.fna	7.385138861	SiTVs
GCF_020526765.2_ASM2052676v2_genomic.fna	7.385138861	SiTVs
GCF_020162215.1_ASM2016221v1_genomic.fna	6.963867454	SiTVs
GCF_020162215.1_ASM2016221v1_genomic.fna	6.963867454	SiTVs
GCF_020423225.1_ASM2042322v1_genomic.fna	7.373971168	SiTVs
GCF_020525885.1_ASM2052588v1_genomic.fna	7.062106838	SiTVs
GCF_020510605.1_ASM2051060v1_genomic.fna	6.657839389	SiTVs
GCF_020881875.1_ASM2088187v1_genomic.fna	7.423667776	SiTVs
GCF_020423145.1_ASM2042314v1_genomic.fna	7.386546538	SiTVs
GCF_020423145.1_ASM2042314v1_genomic.fna	7.386546538	SiTVs
GCF_020771675.1_ASM2077167v1_genomic.fna	7.414504962	SiTVs
GCF_020771675.1_ASM2077167v1_genomic.fna	7.414504962	SiTVs
GCF_020771675.1_ASM2077167v1_genomic.fna	7.414504962	SiTVs
GCF_020869275.1_ASM2086927v1_genomic.fna	6.836620799	SiTVs
GCF_020695725.1_ASM2069572v1_genomic.fna	6.978126418	SiTVs
GCF_020736425.1_ASM2073642v1_genomic.fna	5.715091054	SiTVs
GCF_020149665.1_ASM2014966v1_genomic.fna	7.396688977	SiTVs
GCF_020790175.1_ASM2079017v1_genomic.fna	7.464973451	SiTVs
GCF_020790175.1_ASM2079017v1_genomic.fna	7.464973451	SiTVs
GCF_020827555.1_ASM2082755v1_genomic.fna	7.295281646	SiTVs
GCF_020099215.1_ASM2009921v1_genomic.fna	7.036936022	SiTVs
GCF_020105355.1_ASM2010535v1_genomic.fna	7.22731116	SiTVs
GCF_020827655.1_ASM2082765v1_genomic.fna	7.313576353	SiTVs
GCF_020827655.1_ASM2082765v1_genomic.fna	7.313576353	SiTVs
GCF_020526805.2_ASM2052680v2_genomic.fna	7.385018919	SiTVs
GCF_020526805.2_ASM2052680v2_genomic.fna	7.385018919	SiTVs
GCF_020510545.1_ASM2051054v1_genomic.fna	7.246371832	SiTVs
GCF_020217445.1_ASM2021744v1_genomic.fna	7.332489712	SiTVs
GCF_020024955.1_ASM2002495v1_genomic.fna	7.730999435	SiTVs
GCF_020149705.1_ASM2014970v1_genomic.fna	7.414904157	SiTVs
GCF_020149705.1_ASM2014970v1_genomic.fna	7.414904157	SiTVs
GCF_020715445.1_ASM2071544v1_genomic.fna	7.04078085	SiTVs
GCF_020541125.1_ASM2054112v1_genomic.fna	6.913013711	SiTVs
GCF_020410665.1_ASM2041066v1_genomic.fna	7.307002149	SiTVs
