host	value	type
GCF_001900475.1_ASM190047v1_genomic.fna	17.5458456	SiTVs
GCF_001975645.1_ASM197564v1_genomic.fna	16.95631752	SiTVs
GCF_001999825.1_ASM199982v1_genomic.fna	12.32876712	SiTVs
GCF_001874445.1_ASM187444v1_genomic.fna	13.43943413	SiTVs
GCF_001874445.1_ASM187444v1_genomic.fna	13.43943413	SiTVs
GCF_001874465.1_ASM187446v1_genomic.fna	18.32637327	SiTVs
GCF_001874465.1_ASM187446v1_genomic.fna	18.32637327	SiTVs
GCF_001874465.1_ASM187446v1_genomic.fna	18.32637327	SiTVs
GCF_001975345.1_ASM197534v1_genomic.fna	17.0212766	SiTVs
GCF_001975245.1_ASM197524v1_genomic.fna	17.76301218	SiTVs
GCF_001878695.1_ASM187869v1_genomic.fna	16.89476168	SiTVs
GCF_001878695.1_ASM187869v1_genomic.fna	16.89476168	SiTVs
GCF_001890165.1_ASM189016v1_genomic.fna	17.97044763	SiTVs
GCF_001900945.1_ASM190094v1_genomic.fna	17.4227218	SiTVs
GCF_001900945.1_ASM190094v1_genomic.fna	17.4227218	SiTVs
GCF_001874645.1_ASM187464v1_genomic.fna	18.69353718	SiTVs
GCF_001975305.1_ASM197530v1_genomic.fna	18.11992093	SiTVs
GCF_001891105.1_ASM189110v1_genomic.fna	16.25801584	SiTVs
GCF_001891105.1_ASM189110v1_genomic.fna	16.25801584	SiTVs
GCF_001891105.1_ASM189110v1_genomic.fna	16.25801584	SiTVs
GCF_002180095.1_ASM218009v1_genomic.fna	17.88850706	SiTVs
GCF_002180095.1_ASM218009v1_genomic.fna	17.88850706	SiTVs
GCF_002164695.2_ASM216469v2_genomic.fna	17.79254337	SiTVs
GCF_002205355.1_ASM220535v1_genomic.fna	19.16879988	SiTVs
GCF_002205355.1_ASM220535v1_genomic.fna	19.16879988	SiTVs
GCF_002205355.1_ASM220535v1_genomic.fna	19.16879988	SiTVs
GCF_002205355.1_ASM220535v1_genomic.fna	19.16879988	SiTVs
GCF_002205355.1_ASM220535v1_genomic.fna	19.16879988	SiTVs
GCF_002025705.1_ASM202570v1_genomic.fna	16.73724913	SiTVs
GCF_002024865.1_ASM202486v1_genomic.fna	18.0720339	SiTVs
GCF_002024865.1_ASM202486v1_genomic.fna	18.0720339	SiTVs
GCF_002192475.1_ASM219247v1_genomic.fna	18.94279957	SiTVs
GCF_002192475.1_ASM219247v1_genomic.fna	18.94279957	SiTVs
GCF_002192475.1_ASM219247v1_genomic.fna	18.94279957	SiTVs
GCF_002192475.1_ASM219247v1_genomic.fna	18.94279957	SiTVs
GCF_002205335.1_ASM220533v1_genomic.fna	18.10868495	SiTVs
GCF_002104615.1_ASM210461v1_genomic.fna	18.59737007	SiTVs
GCF_002104615.1_ASM210461v1_genomic.fna	18.59737007	SiTVs
GCF_002116985.1_ASM211698v1_genomic.fna	17.23722691	SiTVs
GCF_002157145.1_ASM215714v1_genomic.fna	17.39018752	SiTVs
GCF_002163935.1_ASM216393v1_genomic.fna	18.01503095	SiTVs
GCF_002157685.2_ASM215768v2_genomic.fna	13.97729388	SiTVs
GCF_002116945.1_ASM211694v1_genomic.fna	17.51762077	SiTVs
GCF_002104595.1_ASM210459v1_genomic.fna	18.93390849	SiTVs
GCF_002104595.1_ASM210459v1_genomic.fna	18.93390849	SiTVs
GCF_002187935.3_ASM218793v3_genomic.fna	19.24086059	SiTVs
GCF_002210025.1_ASM221002v1_genomic.fna	18.42	SiTVs
GCF_002239895.2_ASM223989v2_genomic.fna	19.43632927	SiTVs
GCF_002291425.1_ASM229142v1_genomic.fna	15.64598169	SiTVs
GCF_002223805.1_ASM222380v1_genomic.fna	17.71004942	SiTVs
GCF_002220155.1_ASM222015v1_genomic.fna	17.67481767	SiTVs
GCF_002507745.2_ASM250774v2_genomic.fna	16.96532465	SiTVs
GCF_002220465.1_ASM222046v1_genomic.fna	16.79403898	SiTVs
GCF_002220465.1_ASM222046v1_genomic.fna	16.79403898	SiTVs
GCF_002591095.1_ASM259109v1_genomic.fna	17.91509224	SiTVs
GCF_002309555.1_ASM230955v1_genomic.fna	17.40239356	SiTVs
GCF_002269425.1_ASM226942v1_genomic.fna	20.42310822	SiTVs
GCF_002269425.1_ASM226942v1_genomic.fna	20.42310822	SiTVs
GCF_002291445.1_ASM229144v1_genomic.fna	16.33790738	SiTVs
GCF_002234775.1_ASM223477v1_genomic.fna	17.51708428	SiTVs
GCF_002209205.2_ASM220920v2_genomic.fna	17.67491927	SiTVs
GCF_002209205.2_ASM220920v2_genomic.fna	17.67491927	SiTVs
GCF_002208645.1_ASM220864v1_genomic.fna	19.11806952	SiTVs
GCF_002501565.1_ASM250156v1_genomic.fna	14.17072654	SiTVs
GCF_002501565.1_ASM250156v1_genomic.fna	14.17072654	SiTVs
GCF_002504105.1_ASM250410v1_genomic.fna	19.22384477	SiTVs
GCF_002504105.1_ASM250410v1_genomic.fna	19.22384477	SiTVs
GCF_002442855.1_ASM244285v1_genomic.fna	17.50945992	SiTVs
GCF_002441955.1_ASM244195v1_genomic.fna	18.59274104	SiTVs
GCF_002441955.1_ASM244195v1_genomic.fna	18.59274104	SiTVs
GCF_002222535.1_ASM222253v1_genomic.fna	17.12141883	SiTVs
GCF_002222535.1_ASM222253v1_genomic.fna	17.12141883	SiTVs
GCF_002214645.1_ASM221464v1_genomic.fna	16.11868484	SiTVs
GCF_002215345.1_ASM221534v1_genomic.fna	17.87475714	SiTVs
GCF_002943995.1_ASM294399v1_genomic.fna	18.47786315	SiTVs
GCF_002943995.1_ASM294399v1_genomic.fna	18.47786315	SiTVs
GCF_002943995.1_ASM294399v1_genomic.fna	18.47786315	SiTVs
GCF_002899515.1_ASM289951v1_genomic.fna	16.86046512	SiTVs
GCF_002899515.1_ASM289951v1_genomic.fna	16.86046512	SiTVs
GCF_002899515.1_ASM289951v1_genomic.fna	16.86046512	SiTVs
GCF_002741595.1_ASM274159v1_genomic.fna	18.68546465	SiTVs
GCF_002852915.4_ASM285291v4_genomic.fna	18.74771815	SiTVs
GCF_002852915.4_ASM285291v4_genomic.fna	18.74771815	SiTVs
GCF_002848225.1_ASM284822v1_genomic.fna	17.06018519	SiTVs
GCF_002848225.1_ASM284822v1_genomic.fna	17.06018519	SiTVs
GCF_002848225.1_ASM284822v1_genomic.fna	17.06018519	SiTVs
GCF_002848225.1_ASM284822v1_genomic.fna	17.06018519	SiTVs
GCF_002811425.2_ASM281142v2_genomic.fna	17.78269692	SiTVs
GCF_002812885.1_ASM281288v1_genomic.fna	18.37005135	SiTVs
GCF_002934285.1_ASM293428v1_genomic.fna	16.96149844	SiTVs
GCF_002843685.1_ASM284368v1_genomic.fna	17.1107028	SiTVs
GCF_002843685.1_ASM284368v1_genomic.fna	17.1107028	SiTVs
GCF_002804265.1_ASM280426v1_genomic.fna	15.9212051	SiTVs
GCF_002859505.1_ASM285950v1_genomic.fna	14.25399645	SiTVs
GCF_002859505.1_ASM285950v1_genomic.fna	14.25399645	SiTVs
GCF_002549815.1_ASM254981v1_genomic.fna	14.50042337	SiTVs
GCF_002863825.2_ASM286382v3_genomic.fna	18.70922647	SiTVs
GCF_002863825.2_ASM286382v3_genomic.fna	18.70922647	SiTVs
GCF_002863825.2_ASM286382v3_genomic.fna	18.70922647	SiTVs
GCF_002847015.1_ASM284701v1_genomic.fna	17.13444998	SiTVs
GCF_002753655.1_ASM275365v1_genomic.fna	17.8125	SiTVs
GCF_002753655.1_ASM275365v1_genomic.fna	17.8125	SiTVs
GCF_002860045.1_ASM286004v1_genomic.fna	17.58949266	SiTVs
GCF_002761015.1_ASM276101v1_genomic.fna	17.59343665	SiTVs
GCF_002812865.1_ASM281286v1_genomic.fna	18.43760344	SiTVs
GCF_002844685.1_ASM284468v1_genomic.fna	19.49479368	SiTVs
GCF_002844685.1_ASM284468v1_genomic.fna	19.49479368	SiTVs
GCF_002844685.1_ASM284468v1_genomic.fna	19.49479368	SiTVs
GCF_002812485.1_ASM281248v1_genomic.fna	15.28764612	SiTVs
GCF_002947235.1_ASM294723v1_genomic.fna	16.61116552	SiTVs
GCF_002935055.1_ASM293505v1_genomic.fna	15.75315457	SiTVs
GCF_002953295.1_ASM295329v1_genomic.fna	18.68089973	SiTVs
GCF_002966515.1_ASM296651v1_genomic.fna	12.97626823	SiTVs
GCF_002966515.1_ASM296651v1_genomic.fna	12.97626823	SiTVs
GCF_003052665.1_ASM305266v1_genomic.fna	16.97237056	SiTVs
GCF_003052665.1_ASM305266v1_genomic.fna	16.97237056	SiTVs
GCF_003052665.1_ASM305266v1_genomic.fna	16.97237056	SiTVs
GCF_002997005.1_ASM299700v1_genomic.fna	17.63764405	SiTVs
GCF_003017375.1_ASM301737v1_genomic.fna	19.06077348	SiTVs
GCF_003017375.1_ASM301737v1_genomic.fna	19.06077348	SiTVs
GCF_003025345.2_ASM302534v2_genomic.fna	17.27097565	SiTVs
GCF_003025345.2_ASM302534v2_genomic.fna	17.27097565	SiTVs
GCF_003032415.1_ASM303241v1_genomic.fna	15.00522466	SiTVs
GCF_002953435.1_ASM295343v1_genomic.fna	18.05950351	SiTVs
GCF_002953435.1_ASM295343v1_genomic.fna	18.05950351	SiTVs
GCF_003052645.1_ASM305264v1_genomic.fna	17.2279496	SiTVs
GCF_003052645.1_ASM305264v1_genomic.fna	17.2279496	SiTVs
GCF_002952315.1_ASM295231v1_genomic.fna	17.50605979	SiTVs
GCF_002999175.1_ASM299917v1_genomic.fna	17.39130435	SiTVs
GCF_002999175.1_ASM299917v1_genomic.fna	17.39130435	SiTVs
GCF_002953195.1_ASM295319v1_genomic.fna	17.31044349	SiTVs
GCF_003008615.1_ASM300861v1_genomic.fna	18.10738766	SiTVs
GCF_003067445.2_ASM306744v2_genomic.fna	18.29952525	SiTVs
GCF_003194245.1_ASM319424v1_genomic.fna	18.71967444	SiTVs
GCF_003194245.1_ASM319424v1_genomic.fna	18.71967444	SiTVs
GCF_003194245.1_ASM319424v1_genomic.fna	18.71967444	SiTVs
GCF_003194245.1_ASM319424v1_genomic.fna	18.71967444	SiTVs
GCF_003324935.1_ASM332493v1_genomic.fna	17.26862302	SiTVs
GCF_003336325.1_ASM333632v1_genomic.fna	18.40765628	SiTVs
GCF_003074115.1_ASM307411v1_genomic.fna	17.66032871	SiTVs
GCF_003101015.1_ASM310101v1_genomic.fna	11.51113216	SiTVs
GCF_003204335.1_ASM320433v1_genomic.fna	18.62386779	SiTVs
GCF_003204335.1_ASM320433v1_genomic.fna	18.62386779	SiTVs
GCF_003324755.1_ASM332475v1_genomic.fna	19.18934795	SiTVs
GCF_003324755.1_ASM332475v1_genomic.fna	19.18934795	SiTVs
GCF_003181175.1_ASM318117v1_genomic.fna	18.7083254	SiTVs
GCF_003073615.1_ASM307361v1_genomic.fna	18.15580286	SiTVs
GCF_003071545.1_ASM307154v1_genomic.fna	17.60424862	SiTVs
GCF_003319235.1_ASM331923v1_genomic.fna	19.47163947	SiTVs
GCF_003288755.1_ASM328875v1_genomic.fna	17.04335793	SiTVs
GCF_003288755.1_ASM328875v1_genomic.fna	17.04335793	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	20.33799534	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	20.33799534	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	20.33799534	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	20.33799534	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	20.33799534	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	20.33799534	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	20.33799534	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	20.33799534	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	20.33799534	SiTVs
GCF_003074095.1_ASM307409v1_genomic.fna	19.77876106	SiTVs
GCF_003074095.1_ASM307409v1_genomic.fna	19.77876106	SiTVs
GCF_003122425.1_ASM312242v1_genomic.fna	19.16454082	SiTVs
GCF_003122425.1_ASM312242v1_genomic.fna	19.16454082	SiTVs
GCF_003122425.1_ASM312242v1_genomic.fna	19.16454082	SiTVs
GCF_003429205.1_ASM342920v1_genomic.fna	17.57910598	SiTVs
GCF_003628715.1_ASM362871v1_genomic.fna	15.43059553	SiTVs
GCF_003575005.1_ASM357500v1_genomic.fna	15.32467532	SiTVs
GCF_003515325.1_ASM351532v1_genomic.fna	16.47785788	SiTVs
GCF_003515325.1_ASM351532v1_genomic.fna	16.47785788	SiTVs
GCF_003671975.1_ASM367197v1_genomic.fna	18.87358757	SiTVs
GCF_003665495.1_ASM366549v1_genomic.fna	18.17299919	SiTVs
GCF_003665495.1_ASM366549v1_genomic.fna	18.17299919	SiTVs
GCF_003665495.1_ASM366549v1_genomic.fna	18.17299919	SiTVs
GCF_003665495.1_ASM366549v1_genomic.fna	18.17299919	SiTVs
GCF_003441555.1_ASM344155v1_genomic.fna	18.60646774	SiTVs
GCF_003441555.1_ASM344155v1_genomic.fna	18.60646774	SiTVs
GCF_003710185.1_ASM371018v1_genomic.fna	17.77729542	SiTVs
GCF_003425505.1_ASM342550v1_genomic.fna	15.99799398	SiTVs
GCF_003425505.1_ASM342550v1_genomic.fna	15.99799398	SiTVs
GCF_003425505.1_ASM342550v1_genomic.fna	15.99799398	SiTVs
GCF_003691445.1_ASM369144v1_genomic.fna	19.13503972	SiTVs
GCF_003571805.1_ASM357180v1_genomic.fna	18.80484115	SiTVs
GCF_003571805.1_ASM357180v1_genomic.fna	18.80484115	SiTVs
GCF_003571805.1_ASM357180v1_genomic.fna	18.80484115	SiTVs
GCF_003571805.1_ASM357180v1_genomic.fna	18.80484115	SiTVs
GCF_003571805.1_ASM357180v1_genomic.fna	18.80484115	SiTVs
GCF_003595305.1_ASM359530v1_genomic.fna	15.94032195	SiTVs
GCF_003595305.1_ASM359530v1_genomic.fna	15.94032195	SiTVs
GCF_003595305.1_ASM359530v1_genomic.fna	15.94032195	SiTVs
GCF_003595305.1_ASM359530v1_genomic.fna	15.94032195	SiTVs
GCF_003515445.1_ASM351544v1_genomic.fna	14.69541553	SiTVs
GCF_003515525.1_ASM351552v1_genomic.fna	14.89497136	SiTVs
GCF_003515525.1_ASM351552v1_genomic.fna	14.89497136	SiTVs
GCF_003441515.1_ASM344151v1_genomic.fna	18.59775141	SiTVs
GCF_003441515.1_ASM344151v1_genomic.fna	18.59775141	SiTVs
GCF_003515425.1_ASM351542v1_genomic.fna	14.93863733	SiTVs
GCF_003515425.1_ASM351542v1_genomic.fna	14.93863733	SiTVs
GCF_003411785.2_ASM341178v2_genomic.fna	18.67540029	SiTVs
GCF_003411785.2_ASM341178v2_genomic.fna	18.67540029	SiTVs
GCF_003515505.1_ASM351550v1_genomic.fna	14.67812959	SiTVs
GCF_003431405.1_ASM343140v1_genomic.fna	11.17092867	SiTVs
GCF_003515485.1_ASM351548v1_genomic.fna	15.03378378	SiTVs
GCF_003515485.1_ASM351548v1_genomic.fna	15.03378378	SiTVs
GCF_003408495.1_ASM340849v1_genomic.fna	18.61652739	SiTVs
GCF_003408495.1_ASM340849v1_genomic.fna	18.61652739	SiTVs
GCF_003408495.1_ASM340849v1_genomic.fna	18.61652739	SiTVs
GCF_003408495.1_ASM340849v1_genomic.fna	18.61652739	SiTVs
GCF_003408495.1_ASM340849v1_genomic.fna	18.61652739	SiTVs
GCF_003441535.1_ASM344153v1_genomic.fna	18.56830259	SiTVs
GCF_003441535.1_ASM344153v1_genomic.fna	18.56830259	SiTVs
GCF_003571625.1_ASM357162v1_genomic.fna	18.00324018	SiTVs
GCF_003491365.1_ASM349136v1_genomic.fna	16.03375527	SiTVs
GCF_003626935.1_ASM362693v2_genomic.fna	18.32061069	SiTVs
GCF_003855635.1_ASM385563v1_genomic.fna	14.7801197	SiTVs
GCF_003860765.1_ASM386076v1_genomic.fna	14.26976329	SiTVs
GCF_004006075.1_ASM400607v1_genomic.fna	17.62842272	SiTVs
GCF_003966795.1_ASM396679v1_genomic.fna	19.25308194	SiTVs
GCF_003966795.1_ASM396679v1_genomic.fna	19.25308194	SiTVs
GCF_003966795.1_ASM396679v1_genomic.fna	19.25308194	SiTVs
GCF_003864115.1_ASM386411v1_genomic.fna	18.31660584	SiTVs
GCF_003940825.1_ASM394082v1_genomic.fna	18.07138853	SiTVs
GCF_003952745.1_ASM395274v1_genomic.fna	17.04366123	SiTVs
GCF_003992745.1_ASM399274v1_genomic.fna	15.50010573	SiTVs
GCF_003991115.1_ASM399111v1_genomic.fna	18.92023346	SiTVs
GCF_003991115.1_ASM399111v1_genomic.fna	18.92023346	SiTVs
GCF_003986635.1_ASM398663v1_genomic.fna	17.80172414	SiTVs
GCF_003971525.1_ASM397152v1_genomic.fna	17.89791083	SiTVs
GCF_003952765.1_ASM395276v1_genomic.fna	17.17375367	SiTVs
GCF_003957825.1_ASM395782v1_genomic.fna	17.05820477	SiTVs
GCF_003851225.1_ASM385122v1_genomic.fna	16.45856981	SiTVs
GCF_003798265.1_ASM379826v1_genomic.fna	14.81670929	SiTVs
GCF_004000495.1_ASM400049v1_genomic.fna	17.85424444	SiTVs
GCF_004000495.1_ASM400049v1_genomic.fna	17.85424444	SiTVs
GCF_003717515.1_ASM371751v1_genomic.fna	19.02377972	SiTVs
GCF_003860725.1_ASM386072v1_genomic.fna	14.09425955	SiTVs
GCF_003860365.1_ASM386036v1_genomic.fna	17.79548473	SiTVs
GCF_003860365.1_ASM386036v1_genomic.fna	17.79548473	SiTVs
GCF_003860365.1_ASM386036v1_genomic.fna	17.79548473	SiTVs
GCF_003812585.1_ASM381258v1_genomic.fna	13.68171825	SiTVs
GCF_003812585.1_ASM381258v1_genomic.fna	13.68171825	SiTVs
GCF_003812585.1_ASM381258v1_genomic.fna	13.68171825	SiTVs
GCF_004014755.1_ASM401475v2_genomic.fna	17.09626512	SiTVs
GCF_003855115.1_ASM385511v1_genomic.fna	16.88336891	SiTVs
GCF_003812165.1_ASM381216v1_genomic.fna	18.01291135	SiTVs
GCF_003967055.1_ASM396705v1_genomic.fna	16.02643536	SiTVs
GCF_003860665.1_ASM386066v1_genomic.fna	14.10427807	SiTVs
GCF_003798125.1_ASM379812v1_genomic.fna	18.15823606	SiTVs
GCF_003798125.1_ASM379812v1_genomic.fna	18.15823606	SiTVs
GCF_003798125.1_ASM379812v1_genomic.fna	18.15823606	SiTVs
GCF_003798145.1_ASM379814v1_genomic.fna	17.93707428	SiTVs
GCF_003798145.1_ASM379814v1_genomic.fna	17.93707428	SiTVs
GCF_003999755.1_ASM399975v1_genomic.fna	19.14170385	SiTVs
GCF_003999755.1_ASM399975v1_genomic.fna	19.14170385	SiTVs
GCF_003813005.1_ASM381300v1_genomic.fna	18.24806202	SiTVs
GCF_004801515.1_ASM480151v1_genomic.fna	19.1476941	SiTVs
GCF_004355145.1_ASM435514v1_genomic.fna	18.12384628	SiTVs
GCF_004355145.1_ASM435514v1_genomic.fna	18.12384628	SiTVs
GCF_004798765.1_ASM479876v1_genomic.fna	17.76504298	SiTVs
GCF_004301465.1_ASM430146v1_genomic.fna	18.21600167	SiTVs
GCF_004847565.1_ASM484756v1_genomic.fna	16.79669573	SiTVs
GCF_004328785.1_ASM432878v1_genomic.fna	18.85313531	SiTVs
GCF_004022505.2_ASM402250v2_genomic.fna	16.96554979	SiTVs
GCF_004022505.2_ASM402250v2_genomic.fna	16.96554979	SiTVs
GCF_004848685.1_ASM484868v1_genomic.fna	17.08240535	SiTVs
GCF_004768665.1_ASM476866v1_genomic.fna	17.78915046	SiTVs
GCF_004118915.1_ASM411891v1_genomic.fna	19.33909125	SiTVs
GCF_004102665.1_ASM410266v1_genomic.fna	17.41736599	SiTVs
GCF_004768605.1_ASM476860v1_genomic.fna	17.30812013	SiTVs
GCF_004291075.1_ASM429107v1_genomic.fna	18.18759936	SiTVs
GCF_004847745.1_ASM484774v1_genomic.fna	16.70491051	SiTVs
GCF_004118875.1_ASM411887v1_genomic.fna	20.26661112	SiTVs
GCF_004768625.1_ASM476862v1_genomic.fna	17.79279279	SiTVs
GCF_004564195.1_ASM456419v1_genomic.fna	17.6084991	SiTVs
GCF_004355205.1_ASM435520v1_genomic.fna	12.56049274	SiTVs
GCF_004355205.1_ASM435520v1_genomic.fna	12.56049274	SiTVs
GCF_004347005.1_ASM434700v1_genomic.fna	17.7051413	SiTVs
GCF_004347005.1_ASM434700v1_genomic.fna	17.7051413	SiTVs
GCF_004347005.1_ASM434700v1_genomic.fna	17.7051413	SiTVs
GCF_004136295.1_ASM413629v1_genomic.fna	18.97477187	SiTVs
GCF_004798785.1_ASM479878v1_genomic.fna	17.22478444	SiTVs
GCF_004136075.1_ASM413607v1_genomic.fna	17.44160178	SiTVs
GCF_004136075.1_ASM413607v1_genomic.fna	17.44160178	SiTVs
GCF_004919225.1_ASM491922v1_genomic.fna	18.3176772	SiTVs
GCF_004136175.1_ASM413617v1_genomic.fna	18.20004455	SiTVs
GCF_004355125.1_ASM435512v1_genomic.fna	18.07919124	SiTVs
GCF_004355125.1_ASM435512v1_genomic.fna	18.07919124	SiTVs
GCF_005844025.1_ASM584402v1_genomic.fna	18.26244709	SiTVs
GCF_007035805.1_ASM703580v1_genomic.fna	18.90974893	SiTVs
GCF_005144985.1_ASM514498v1_genomic.fna	18.22260201	SiTVs
GCF_006232125.1_ASM623212v1_genomic.fna	13.57921207	SiTVs
GCF_006232125.1_ASM623212v1_genomic.fna	13.57921207	SiTVs
GCF_006385555.1_ASM638555v1_genomic.fna	12.43536075	SiTVs
GCF_006770365.1_ASM677036v1_genomic.fna	21.04013811	SiTVs
GCF_005037795.1_ASM503779v2_genomic.fna	19.04218928	SiTVs
GCF_005037795.1_ASM503779v2_genomic.fna	19.04218928	SiTVs
GCF_005037795.1_ASM503779v2_genomic.fna	19.04218928	SiTVs
GCF_007108505.1_ASM710850v1_genomic.fna	18.69382864	SiTVs
GCF_006287295.1_ASM628729v2_genomic.fna	17.41424802	SiTVs
GCF_006088755.1_ASM608875v1_genomic.fna	15.66442389	SiTVs
GCF_006088755.1_ASM608875v1_genomic.fna	15.66442389	SiTVs
GCF_005160405.1_ASM516040v1_genomic.fna	18.49744998	SiTVs
GCF_006459145.1_ASM645914v1_genomic.fna	19.19121492	SiTVs
GCF_005484365.1_ASM548436v1_genomic.fna	16.92237234	SiTVs
GCF_005484365.1_ASM548436v1_genomic.fna	16.92237234	SiTVs
GCF_005484365.1_ASM548436v1_genomic.fna	16.92237234	SiTVs
GCF_007107905.1_ASM710790v1_genomic.fna	18.50303157	SiTVs
GCF_007107905.1_ASM710790v1_genomic.fna	18.50303157	SiTVs
GCF_007107905.1_ASM710790v1_genomic.fna	18.50303157	SiTVs
GCF_007109445.1_ASM710944v1_genomic.fna	18.0516381	SiTVs
GCF_006517795.1_ASM651779v1_genomic.fna	12.72802653	SiTVs
GCF_005890115.1_ASM589011v1_genomic.fna	17.52738654	SiTVs
GCF_005890115.1_ASM589011v1_genomic.fna	17.52738654	SiTVs
GCF_005217135.2_ASM521713v2_genomic.fna	19.22900413	SiTVs
GCF_006364735.1_ASM636473v1_genomic.fna	17.10434174	SiTVs
GCF_006364735.1_ASM636473v1_genomic.fna	17.10434174	SiTVs
GCF_007431545.1_ASM743154v1_genomic.fna	17.62358679	SiTVs
GCF_007431545.1_ASM743154v1_genomic.fna	17.62358679	SiTVs
GCF_008124245.1_ASM812424v1_genomic.fna	17.49144812	SiTVs
GCF_008124245.1_ASM812424v1_genomic.fna	17.49144812	SiTVs
GCF_008124245.1_ASM812424v1_genomic.fna	17.49144812	SiTVs
GCF_008042015.2_ASM804201v2_genomic.fna	17.06831749	SiTVs
GCF_008042015.2_ASM804201v2_genomic.fna	17.06831749	SiTVs
GCF_008042015.2_ASM804201v2_genomic.fna	17.06831749	SiTVs
GCF_007559065.1_ASM755906v1_genomic.fna	18.53790041	SiTVs
GCF_007559065.1_ASM755906v1_genomic.fna	18.53790041	SiTVs
GCF_007559065.1_ASM755906v1_genomic.fna	18.53790041	SiTVs
GCF_007833125.1_ASM783312v1_genomic.fna	14.13289447	SiTVs
GCF_008632595.1_ASM863259v1_genomic.fna	18.54961832	SiTVs
GCF_008632595.1_ASM863259v1_genomic.fna	18.54961832	SiTVs
GCF_007833495.1_ASM783349v1_genomic.fna	18.32191781	SiTVs
GCF_007833775.1_ASM783377v1_genomic.fna	17.70551039	SiTVs
GCF_008124105.1_ASM812410v1_genomic.fna	17.38330651	SiTVs
GCF_008124105.1_ASM812410v1_genomic.fna	17.38330651	SiTVs
GCF_008124105.1_ASM812410v1_genomic.fna	17.38330651	SiTVs
GCF_008705235.1_ASM870523v1_genomic.fna	18.21060966	SiTVs
GCF_008705235.1_ASM870523v1_genomic.fna	18.21060966	SiTVs
GCF_008330085.1_ASM833008v1_genomic.fna	18.83815887	SiTVs
GCF_008033725.1_ASM803372v1_genomic.fna	17.85237141	SiTVs
GCF_008033725.1_ASM803372v1_genomic.fna	17.85237141	SiTVs
GCF_007833255.1_ASM783325v1_genomic.fna	19.17219836	SiTVs
GCF_007833255.1_ASM783325v1_genomic.fna	19.17219836	SiTVs
GCF_008364575.2_ASM836457v2_genomic.fna	18.08030411	SiTVs
GCF_008033765.1_ASM803376v1_genomic.fna	17.89596923	SiTVs
GCF_008033765.1_ASM803376v1_genomic.fna	17.89596923	SiTVs
GCF_008124065.1_ASM812406v1_genomic.fna	17.75338928	SiTVs
GCF_008364625.2_ASM836462v2_genomic.fna	18.08460076	SiTVs
GCF_008033745.1_ASM803374v1_genomic.fna	17.91994641	SiTVs
GCF_008033745.1_ASM803374v1_genomic.fna	17.91994641	SiTVs
GCF_009660185.1_ASM966018v1_genomic.fna	17.52283105	SiTVs
GCF_009660185.1_ASM966018v1_genomic.fna	17.52283105	SiTVs
GCF_009660185.1_ASM966018v1_genomic.fna	17.52283105	SiTVs
GCF_009676885.1_ASM967688v1_genomic.fna	18.31826985	SiTVs
GCF_009648495.1_ASM964849v1_genomic.fna	17.03442189	SiTVs
GCF_009648495.1_ASM964849v1_genomic.fna	17.03442189	SiTVs
GCF_009728585.1_ASM972858v1_genomic.fna	22.50580046	SiTVs
GCF_008807355.1_ASM880735v1_genomic.fna	17.98895028	SiTVs
GCF_009649915.1_ASM964991v1_genomic.fna	16.96408901	SiTVs
GCF_008761455.2_ASM876145v2_genomic.fna	19.44444444	SiTVs
GCF_008727595.1_ASM872759v1_genomic.fna	17.99956418	SiTVs
GCF_009648795.1_ASM964879v1_genomic.fna	17.84098255	SiTVs
GCF_009665295.1_ASM966529v1_genomic.fna	15.58371529	SiTVs
GCF_008761495.2_ASM876149v2_genomic.fna	19.34869549	SiTVs
GCF_009363135.1_ASM936313v1_genomic.fna	17.40297275	SiTVs
GCF_009432415.1_ASM943241v1_genomic.fna	18.91325071	SiTVs
GCF_008931545.1_ASM893154v1_genomic.fna	19.08059242	SiTVs
GCF_009363675.1_ASM936367v1_genomic.fna	18.76817341	SiTVs
GCF_009650415.1_ASM965041v1_genomic.fna	16.96408901	SiTVs
GCF_008761475.2_ASM876147v2_genomic.fna	19.30644847	SiTVs
GCF_009498255.1_ASM949825v1_genomic.fna	18.38341969	SiTVs
GCF_008931245.1_ASM893124v1_genomic.fna	18.34343434	SiTVs
GCF_009665415.1_ASM966541v1_genomic.fna	12.58016774	SiTVs
GCF_010365465.1_ASM1036546v1_genomic.fna	17.11692241	SiTVs
GCF_010365465.1_ASM1036546v1_genomic.fna	17.11692241	SiTVs
GCF_010365465.1_ASM1036546v1_genomic.fna	17.11692241	SiTVs
GCF_010365465.1_ASM1036546v1_genomic.fna	17.11692241	SiTVs
GCF_009911735.1_ASM991173v1_genomic.fna	17.43729739	SiTVs
GCF_009909385.1_ASM990938v1_genomic.fna	17.34182099	SiTVs
