host	value	type
GCF_001456095.3_ASM145609v3_genomic.fna	306.9342593	SdTVs
GCF_001456095.3_ASM145609v3_genomic.fna	306.9342593	SdTVs
GCF_001417865.2_ASM141786v2_genomic.fna	310.6260425	SdTVs
GCF_001417865.2_ASM141786v2_genomic.fna	310.6260425	SdTVs
GCF_001516105.1_ASM151610v1_genomic.fna	325.0519153	SdTVs
GCF_001623765.2_ASM162376v2_genomic.fna	311.2775877	SdTVs
GCF_001623765.2_ASM162376v2_genomic.fna	311.2775877	SdTVs
GCF_001623765.2_ASM162376v2_genomic.fna	311.2775877	SdTVs
GCF_001523915.2_ASM152391v2_genomic.fna	320.9400468	SdTVs
GCF_001548335.1_ASM154833v1_genomic.fna	325.7181919	SdTVs
GCF_001548335.1_ASM154833v1_genomic.fna	325.7181919	SdTVs
GCF_001455995.1_MS6671.v1_genomic.fna	305.0043546	SdTVs
GCF_001455995.1_MS6671.v1_genomic.fna	305.0043546	SdTVs
GCF_001455995.1_MS6671.v1_genomic.fna	305.0043546	SdTVs
GCF_001455995.1_MS6671.v1_genomic.fna	305.0043546	SdTVs
GCF_001587055.1_ASM158705v1_genomic.fna	314.4218406	SdTVs
GCF_001587055.1_ASM158705v1_genomic.fna	314.4218406	SdTVs
GCF_001587055.1_ASM158705v1_genomic.fna	314.4218406	SdTVs
GCF_001587055.1_ASM158705v1_genomic.fna	314.4218406	SdTVs
GCF_001587055.1_ASM158705v1_genomic.fna	314.4218406	SdTVs
GCF_001409155.1_98_11262_genomic.fna	313.25	SdTVs
GCF_001409155.1_98_11262_genomic.fna	313.25	SdTVs
GCF_001409155.1_98_11262_genomic.fna	313.25	SdTVs
GCF_001558355.2_ASM155835v2_genomic.fna	311.8473365	SdTVs
GCF_001558355.2_ASM155835v2_genomic.fna	311.8473365	SdTVs
GCF_001558355.2_ASM155835v2_genomic.fna	311.8473365	SdTVs
GCF_001558355.2_ASM155835v2_genomic.fna	311.8473365	SdTVs
GCF_001558355.2_ASM155835v2_genomic.fna	311.8473365	SdTVs
GCF_001558355.2_ASM155835v2_genomic.fna	311.8473365	SdTVs
GCF_001566615.1_ASM156661v1_genomic.fna	310.4898503	SdTVs
GCF_001566615.1_ASM156661v1_genomic.fna	310.4898503	SdTVs
GCF_001566615.1_ASM156661v1_genomic.fna	310.4898503	SdTVs
GCF_001566615.1_ASM156661v1_genomic.fna	310.4898503	SdTVs
GCF_001420935.1_ASM142093v1_genomic.fna	290.7094081	SdTVs
GCF_001420935.1_ASM142093v1_genomic.fna	290.7094081	SdTVs
GCF_001420935.1_ASM142093v1_genomic.fna	290.7094081	SdTVs
GCF_001420935.1_ASM142093v1_genomic.fna	290.7094081	SdTVs
GCF_001420935.1_ASM142093v1_genomic.fna	290.7094081	SdTVs
GCF_001420935.1_ASM142093v1_genomic.fna	290.7094081	SdTVs
GCF_001420935.1_ASM142093v1_genomic.fna	290.7094081	SdTVs
GCF_001420935.1_ASM142093v1_genomic.fna	290.7094081	SdTVs
GCF_001420935.1_ASM142093v1_genomic.fna	290.7094081	SdTVs
GCF_001420935.1_ASM142093v1_genomic.fna	290.7094081	SdTVs
GCF_001594325.2_ASM159432v2_genomic.fna	321.9673224	SdTVs
GCF_001594325.2_ASM159432v2_genomic.fna	321.9673224	SdTVs
GCF_001594325.2_ASM159432v2_genomic.fna	321.9673224	SdTVs
GCF_001516305.2_ASM151630v2_genomic.fna	329.28072	SdTVs
GCF_001558295.2_ASM155829v2_genomic.fna	279.6217156	SdTVs
GCF_001577505.1_ASM157750v1_genomic.fna	310.0701382	SdTVs
GCF_001577505.1_ASM157750v1_genomic.fna	310.0701382	SdTVs
GCF_001577505.1_ASM157750v1_genomic.fna	310.0701382	SdTVs
GCF_001577505.1_ASM157750v1_genomic.fna	310.0701382	SdTVs
GCF_001577505.1_ASM157750v1_genomic.fna	310.0701382	SdTVs
GCF_001577505.1_ASM157750v1_genomic.fna	310.0701382	SdTVs
GCF_001465295.1_ASM146529v1_genomic.fna	328.8743541	SdTVs
GCF_001618925.1_ASM161892v1_genomic.fna	322.2958589	SdTVs
GCF_001618925.1_ASM161892v1_genomic.fna	322.2958589	SdTVs
GCF_001572725.1_ASM157272v1_genomic.fna	316.3869546	SdTVs
GCF_001420955.1_ASM142095v1_genomic.fna	305.7549076	SdTVs
GCF_001420955.1_ASM142095v1_genomic.fna	305.7549076	SdTVs
GCF_001409175.1_99_3134_genomic.fna	307.9075456	SdTVs
GCF_001409175.1_99_3134_genomic.fna	307.9075456	SdTVs
GCF_001409175.1_99_3134_genomic.fna	307.9075456	SdTVs
GCF_001409175.1_99_3134_genomic.fna	307.9075456	SdTVs
GCF_001623725.1_ASM162372v1_genomic.fna	308.4808098	SdTVs
GCF_001623725.1_ASM162372v1_genomic.fna	308.4808098	SdTVs
GCF_001623725.1_ASM162372v1_genomic.fna	308.4808098	SdTVs
GCF_001623725.1_ASM162372v1_genomic.fna	308.4808098	SdTVs
GCF_001623725.1_ASM162372v1_genomic.fna	308.4808098	SdTVs
GCF_001623725.1_ASM162372v1_genomic.fna	308.4808098	SdTVs
GCF_001623725.1_ASM162372v1_genomic.fna	308.4808098	SdTVs
GCF_001623775.1_ASM162377v1_genomic.fna	313.5189732	SdTVs
GCF_001623775.1_ASM162377v1_genomic.fna	313.5189732	SdTVs
GCF_001623775.1_ASM162377v1_genomic.fna	313.5189732	SdTVs
GCF_001623775.1_ASM162377v1_genomic.fna	313.5189732	SdTVs
GCF_001516165.2_ASM151616v2_genomic.fna	321.7875139	SdTVs
GCF_001516165.2_ASM151616v2_genomic.fna	321.7875139	SdTVs
GCF_001516165.2_ASM151616v2_genomic.fna	321.7875139	SdTVs
GCF_001593245.1_ASM159324v1_genomic.fna	316.2980323	SdTVs
GCF_001593245.1_ASM159324v1_genomic.fna	316.2980323	SdTVs
GCF_001593245.1_ASM159324v1_genomic.fna	316.2980323	SdTVs
GCF_001482325.1_ASM148232v1_genomic.fna	326.2596479	SdTVs
GCF_001559235.2_ASM155923v2_genomic.fna	317.0766955	SdTVs
GCF_001559235.2_ASM155923v2_genomic.fna	317.0766955	SdTVs
GCF_001316945.3_ASM131694v3_genomic.fna	305.2177264	SdTVs
GCF_001316945.3_ASM131694v3_genomic.fna	305.2177264	SdTVs
GCF_001316945.3_ASM131694v3_genomic.fna	305.2177264	SdTVs
GCF_001316945.3_ASM131694v3_genomic.fna	305.2177264	SdTVs
GCF_001532025.2_ASM153202v2_genomic.fna	330.1620426	SdTVs
GCF_001532025.2_ASM153202v2_genomic.fna	330.1620426	SdTVs
GCF_001409195.1_C2346_genomic.fna	309.5698597	SdTVs
GCF_001409195.1_C2346_genomic.fna	309.5698597	SdTVs
GCF_001409195.1_C2346_genomic.fna	309.5698597	SdTVs
GCF_001409195.1_C2346_genomic.fna	309.5698597	SdTVs
GCF_001409195.1_C2346_genomic.fna	309.5698597	SdTVs
GCF_001571545.2_ASM157154v2_genomic.fna	311.1626821	SdTVs
GCF_001571545.2_ASM157154v2_genomic.fna	311.1626821	SdTVs
GCF_001571545.2_ASM157154v2_genomic.fna	311.1626821	SdTVs
GCF_001571545.2_ASM157154v2_genomic.fna	311.1626821	SdTVs
GCF_001571545.2_ASM157154v2_genomic.fna	311.1626821	SdTVs
GCF_001571545.2_ASM157154v2_genomic.fna	311.1626821	SdTVs
GCF_001579965.1_ASM157996v1_genomic.fna	274.5936396	SdTVs
GCF_001579965.1_ASM157996v1_genomic.fna	274.5936396	SdTVs
GCF_001579965.1_ASM157996v1_genomic.fna	274.5936396	SdTVs
GCF_001463165.1_ASM146316v1_genomic.fna	316.0962139	SdTVs
GCF_001463165.1_ASM146316v1_genomic.fna	316.0962139	SdTVs
GCF_001463165.1_ASM146316v1_genomic.fna	316.0962139	SdTVs
GCF_001463165.1_ASM146316v1_genomic.fna	316.0962139	SdTVs
GCF_001463165.1_ASM146316v1_genomic.fna	316.0962139	SdTVs
GCF_001506165.1_ASM150616v1_genomic.fna	321.4649101	SdTVs
GCF_001506165.1_ASM150616v1_genomic.fna	321.4649101	SdTVs
GCF_001593565.1_ASM159356v1_genomic.fna	307.5485714	SdTVs
GCF_001593565.1_ASM159356v1_genomic.fna	307.5485714	SdTVs
GCF_001593565.1_ASM159356v1_genomic.fna	307.5485714	SdTVs
GCF_001593565.1_ASM159356v1_genomic.fna	307.5485714	SdTVs
GCF_001444425.1_ASM144442v1_genomic.fna	343.1163481	SdTVs
GCF_001558935.2_ASM155893v2_genomic.fna	315.4096815	SdTVs
GCF_001558935.2_ASM155893v2_genomic.fna	315.4096815	SdTVs
GCF_001558935.2_ASM155893v2_genomic.fna	315.4096815	SdTVs
GCF_001558935.2_ASM155893v2_genomic.fna	315.4096815	SdTVs
GCF_001623605.1_ASM162360v1_genomic.fna	318.0594083	SdTVs
GCF_001623605.1_ASM162360v1_genomic.fna	318.0594083	SdTVs
GCF_001513635.1_ASM151363v1_genomic.fna	308.5612993	SdTVs
GCF_001513635.1_ASM151363v1_genomic.fna	308.5612993	SdTVs
GCF_001513635.1_ASM151363v1_genomic.fna	308.5612993	SdTVs
GCF_001513635.1_ASM151363v1_genomic.fna	308.5612993	SdTVs
GCF_001515725.1_ASM151572v1_genomic.fna	314.2801932	SdTVs
GCF_001515725.1_ASM151572v1_genomic.fna	314.2801932	SdTVs
GCF_001515725.1_ASM151572v1_genomic.fna	314.2801932	SdTVs
GCF_001524625.2_ASM152462v2_genomic.fna	327.4306449	SdTVs
GCF_001634325.1_ASM163432v1_genomic.fna	318.7188604	SdTVs
GCF_001305635.1_ASM130563v1_genomic.fna	315.6385948	SdTVs
GCF_001455365.1_ASM145536v1_genomic.fna	318.8747075	SdTVs
GCF_001455365.1_ASM145536v1_genomic.fna	318.8747075	SdTVs
GCF_001455365.1_ASM145536v1_genomic.fna	318.8747075	SdTVs
GCF_001448705.2_ASM144870v2_genomic.fna	310.0084635	SdTVs
GCF_001617585.1_ASM161758v1_genomic.fna	308.2595468	SdTVs
GCF_001617585.1_ASM161758v1_genomic.fna	308.2595468	SdTVs
GCF_001617585.1_ASM161758v1_genomic.fna	308.2595468	SdTVs
GCF_001617585.1_ASM161758v1_genomic.fna	308.2595468	SdTVs
GCF_001617585.1_ASM161758v1_genomic.fna	308.2595468	SdTVs
GCF_001617585.1_ASM161758v1_genomic.fna	308.2595468	SdTVs
GCF_001617585.1_ASM161758v1_genomic.fna	308.2595468	SdTVs
GCF_001559655.1_ASM155965v1_genomic.fna	311.4345398	SdTVs
GCF_001559655.1_ASM155965v1_genomic.fna	311.4345398	SdTVs
GCF_001469735.1_ASM146973v1_genomic.fna	314.4570387	SdTVs
GCF_001469735.1_ASM146973v1_genomic.fna	314.4570387	SdTVs
GCF_001469735.1_ASM146973v1_genomic.fna	314.4570387	SdTVs
GCF_001620115.1_ASM162011v1_genomic.fna	311.2050549	SdTVs
GCF_001620115.1_ASM162011v1_genomic.fna	311.2050549	SdTVs
GCF_001620115.1_ASM162011v1_genomic.fna	311.2050549	SdTVs
GCF_001448665.2_ASM144866v2_genomic.fna	308.0232211	SdTVs
GCF_001448665.2_ASM144866v2_genomic.fna	308.0232211	SdTVs
GCF_001456055.3_ASM145605v3_genomic.fna	307.0007368	SdTVs
GCF_001456055.3_ASM145605v3_genomic.fna	307.0007368	SdTVs
GCF_001456055.3_ASM145605v3_genomic.fna	307.0007368	SdTVs
GCF_001456055.3_ASM145605v3_genomic.fna	307.0007368	SdTVs
GCF_001456055.3_ASM145605v3_genomic.fna	307.0007368	SdTVs
GCF_001456055.3_ASM145605v3_genomic.fna	307.0007368	SdTVs
GCF_001620135.2_ASM162013v2_genomic.fna	308.190273	SdTVs
GCF_001620135.2_ASM162013v2_genomic.fna	308.190273	SdTVs
GCF_001620135.2_ASM162013v2_genomic.fna	308.190273	SdTVs
GCF_001620135.2_ASM162013v2_genomic.fna	308.190273	SdTVs
GCF_001620135.2_ASM162013v2_genomic.fna	308.190273	SdTVs
GCF_001620135.2_ASM162013v2_genomic.fna	308.190273	SdTVs
GCF_001620135.2_ASM162013v2_genomic.fna	308.190273	SdTVs
GCF_001620135.2_ASM162013v2_genomic.fna	308.190273	SdTVs
GCF_001612515.1_ASM161251v1_genomic.fna	309.2183623	SdTVs
GCF_001612515.1_ASM161251v1_genomic.fna	309.2183623	SdTVs
GCF_001612515.1_ASM161251v1_genomic.fna	309.2183623	SdTVs
GCF_001612515.1_ASM161251v1_genomic.fna	309.2183623	SdTVs
GCF_001612515.1_ASM161251v1_genomic.fna	309.2183623	SdTVs
GCF_001612515.1_ASM161251v1_genomic.fna	309.2183623	SdTVs
GCF_001612515.1_ASM161251v1_genomic.fna	309.2183623	SdTVs
GCF_001447095.1_ASM144709v1_genomic.fna	309.6341935	SdTVs
GCF_001447095.1_ASM144709v1_genomic.fna	309.6341935	SdTVs
GCF_001447095.1_ASM144709v1_genomic.fna	309.6341935	SdTVs
GCF_001447095.1_ASM144709v1_genomic.fna	309.6341935	SdTVs
GCF_001610755.1_ASM161075v1_genomic.fna	306.6137864	SdTVs
GCF_001610755.1_ASM161075v1_genomic.fna	306.6137864	SdTVs
GCF_001610755.1_ASM161075v1_genomic.fna	306.6137864	SdTVs
GCF_001577325.1_ASM157732v1_genomic.fna	309.9016894	SdTVs
GCF_001577325.1_ASM157732v1_genomic.fna	309.9016894	SdTVs
GCF_001577325.1_ASM157732v1_genomic.fna	309.9016894	SdTVs
GCF_001577325.1_ASM157732v1_genomic.fna	309.9016894	SdTVs
GCF_001577325.1_ASM157732v1_genomic.fna	309.9016894	SdTVs
GCF_001530015.1_ASM153001v1_genomic.fna	315.2860515	SdTVs
GCF_001530015.1_ASM153001v1_genomic.fna	315.2860515	SdTVs
GCF_001602175.1_ASM160217v1_genomic.fna	328.2792185	SdTVs
GCF_001602175.1_ASM160217v1_genomic.fna	328.2792185	SdTVs
GCF_001602175.1_ASM160217v1_genomic.fna	328.2792185	SdTVs
GCF_001578125.1_ASM157812v1_genomic.fna	275.8751243	SdTVs
GCF_001578125.1_ASM157812v1_genomic.fna	275.8751243	SdTVs
GCF_001529935.1_ASM152993v1_genomic.fna	315.2783641	SdTVs
GCF_001529935.1_ASM152993v1_genomic.fna	315.2783641	SdTVs
GCF_001409135.1_10259_genomic.fna	308.7970836	SdTVs
GCF_001409135.1_10259_genomic.fna	308.7970836	SdTVs
GCF_001409135.1_10259_genomic.fna	308.7970836	SdTVs
GCF_001409135.1_10259_genomic.fna	308.7970836	SdTVs
GCF_001409135.1_10259_genomic.fna	308.7970836	SdTVs
GCF_001409135.1_10259_genomic.fna	308.7970836	SdTVs
GCF_001618365.1_ASM161836v1_genomic.fna	309.5859898	SdTVs
GCF_001547525.1_ASM154752v1_genomic.fna	327.5117437	SdTVs
GCF_001547955.1_ASM154795v1_genomic.fna	317.1634457	SdTVs
GCF_001547955.1_ASM154795v1_genomic.fna	317.1634457	SdTVs
GCF_001547955.1_ASM154795v1_genomic.fna	317.1634457	SdTVs
GCF_001461805.1_ASM146180v1_genomic.fna	321.5395221	SdTVs
GCF_001461805.1_ASM146180v1_genomic.fna	321.5395221	SdTVs
GCF_001484025.1_ASM148402v1_genomic.fna	310.6290177	SdTVs
GCF_001484025.1_ASM148402v1_genomic.fna	310.6290177	SdTVs
GCF_001623845.1_ASM162384v1_genomic.fna	308.5814446	SdTVs
GCF_001623845.1_ASM162384v1_genomic.fna	308.5814446	SdTVs
GCF_001623845.1_ASM162384v1_genomic.fna	308.5814446	SdTVs
GCF_001623845.1_ASM162384v1_genomic.fna	308.5814446	SdTVs
GCF_001513615.1_ASM151361v1_genomic.fna	309.8242915	SdTVs
GCF_001513615.1_ASM151361v1_genomic.fna	309.8242915	SdTVs
GCF_001544635.1_ASM154463v1_genomic.fna	313.435803	SdTVs
GCF_001521715.1_ASM152171v1_genomic.fna	301.1101516	SdTVs
GCF_001521715.1_ASM152171v1_genomic.fna	301.1101516	SdTVs
GCF_001521715.1_ASM152171v1_genomic.fna	301.1101516	SdTVs
GCF_001521715.1_ASM152171v1_genomic.fna	301.1101516	SdTVs
GCF_001623745.2_ASM162374v2_genomic.fna	310.323027	SdTVs
GCF_001623745.2_ASM162374v2_genomic.fna	310.323027	SdTVs
GCF_001623745.2_ASM162374v2_genomic.fna	310.323027	SdTVs
GCF_001623745.2_ASM162374v2_genomic.fna	310.323027	SdTVs
GCF_001623745.2_ASM162374v2_genomic.fna	310.323027	SdTVs
GCF_001548135.1_ASM154813v1_genomic.fna	324.8643818	SdTVs
GCF_001558735.2_ASM155873v2_genomic.fna	307.1845608	SdTVs
GCF_001558735.2_ASM155873v2_genomic.fna	307.1845608	SdTVs
GCF_001559215.2_ASM155921v2_genomic.fna	318.8170385	SdTVs
GCF_001559215.2_ASM155921v2_genomic.fna	318.8170385	SdTVs
GCF_001559215.2_ASM155921v2_genomic.fna	318.8170385	SdTVs
GCF_001559215.2_ASM155921v2_genomic.fna	318.8170385	SdTVs
GCF_001479685.2_ASM147968v2_genomic.fna	309.9839965	SdTVs
GCF_001618345.2_ASM161834v2_genomic.fna	313.0760916	SdTVs
GCF_001618345.2_ASM161834v2_genomic.fna	313.0760916	SdTVs
GCF_001511775.1_YEL.embl.gz_genomic.fna	332.8191908	SdTVs
GCF_001447335.1_ASM144733v1_genomic.fna	301.6886641	SdTVs
GCF_001623545.2_ASM162354v2_genomic.fna	310.1886419	SdTVs
GCF_001623545.2_ASM162354v2_genomic.fna	310.1886419	SdTVs
GCF_001623545.2_ASM162354v2_genomic.fna	310.1886419	SdTVs
GCF_001623545.2_ASM162354v2_genomic.fna	310.1886419	SdTVs
GCF_001623625.1_ASM162362v1_genomic.fna	313.3822263	SdTVs
GCF_001623625.1_ASM162362v1_genomic.fna	313.3822263	SdTVs
GCF_001623625.1_ASM162362v1_genomic.fna	313.3822263	SdTVs
GCF_001566635.1_ASM156663v1_genomic.fna	310.2768327	SdTVs
GCF_001566635.1_ASM156663v1_genomic.fna	310.2768327	SdTVs
GCF_001566635.1_ASM156663v1_genomic.fna	310.2768327	SdTVs
GCF_001566635.1_ASM156663v1_genomic.fna	310.2768327	SdTVs
GCF_001441225.1_ASM144122v1_genomic.fna	309.9690237	SdTVs
GCF_001441225.1_ASM144122v1_genomic.fna	309.9690237	SdTVs
GCF_001441225.1_ASM144122v1_genomic.fna	309.9690237	SdTVs
GCF_001441225.1_ASM144122v1_genomic.fna	309.9690237	SdTVs
GCF_001558415.2_ASM155841v2_genomic.fna	320.6817356	SdTVs
GCF_001623825.2_ASM162382v2_genomic.fna	309.0916079	SdTVs
GCF_001623825.2_ASM162382v2_genomic.fna	309.0916079	SdTVs
GCF_001623825.2_ASM162382v2_genomic.fna	309.0916079	SdTVs
GCF_001623825.2_ASM162382v2_genomic.fna	309.0916079	SdTVs
GCF_001623825.2_ASM162382v2_genomic.fna	309.0916079	SdTVs
GCF_001623825.2_ASM162382v2_genomic.fna	309.0916079	SdTVs
GCF_001522105.2_ASM152210v2_genomic.fna	327.5149929	SdTVs
GCF_001522105.2_ASM152210v2_genomic.fna	327.5149929	SdTVs
GCF_001482345.1_ASM148234v1_genomic.fna	309.632669	SdTVs
GCF_001482345.1_ASM148234v1_genomic.fna	309.632669	SdTVs
GCF_001482345.1_ASM148234v1_genomic.fna	309.632669	SdTVs
GCF_001482345.1_ASM148234v1_genomic.fna	309.632669	SdTVs
GCF_001523745.2_ASM152374v2_genomic.fna	326.409396	SdTVs
GCF_001623665.2_ASM162366v2_genomic.fna	315.1083294	SdTVs
GCF_001620225.1_ASM162022v1_genomic.fna	314.7473392	SdTVs
GCF_001620225.1_ASM162022v1_genomic.fna	314.7473392	SdTVs
GCF_001549955.1_ASM154995v1_genomic.fna	316.3257982	SdTVs
GCF_001549955.1_ASM154995v1_genomic.fna	316.3257982	SdTVs
GCF_001549955.1_ASM154995v1_genomic.fna	316.3257982	SdTVs
GCF_001457675.1_NCTC10384_genomic.fna	315.0079745	SdTVs
GCF_001457675.1_NCTC10384_genomic.fna	315.0079745	SdTVs
GCF_001558995.2_ASM155899v2_genomic.fna	303.0480447	SdTVs
GCF_001558995.2_ASM155899v2_genomic.fna	303.0480447	SdTVs
GCF_001558995.2_ASM155899v2_genomic.fna	303.0480447	SdTVs
GCF_001558995.2_ASM155899v2_genomic.fna	303.0480447	SdTVs
GCF_001558995.2_ASM155899v2_genomic.fna	303.0480447	SdTVs
GCF_001558995.2_ASM155899v2_genomic.fna	303.0480447	SdTVs
GCF_001558995.2_ASM155899v2_genomic.fna	303.0480447	SdTVs
GCF_001558995.2_ASM155899v2_genomic.fna	303.0480447	SdTVs
GCF_001558995.2_ASM155899v2_genomic.fna	303.0480447	SdTVs
GCF_001558995.2_ASM155899v2_genomic.fna	303.0480447	SdTVs
GCF_001411495.1_ASM141149v1_genomic.fna	319.4145525	SdTVs
GCF_001411495.1_ASM141149v1_genomic.fna	319.4145525	SdTVs
GCF_001307155.1_ASM130715v1_genomic.fna	315.8866328	SdTVs
GCF_001307155.1_ASM130715v1_genomic.fna	315.8866328	SdTVs
GCF_001558895.2_ASM155889v2_genomic.fna	309.8285949	SdTVs
GCF_001558895.2_ASM155889v2_genomic.fna	309.8285949	SdTVs
GCF_001558895.2_ASM155889v2_genomic.fna	309.8285949	SdTVs
GCF_001578435.2_ASM157843v2_genomic.fna	320.6834031	SdTVs
GCF_001540845.1_SO4698_09_genomic.fna	309.1474548	SdTVs
GCF_001540845.1_SO4698_09_genomic.fna	309.1474548	SdTVs
GCF_001540845.1_SO4698_09_genomic.fna	309.1474548	SdTVs
GCF_001540845.1_SO4698_09_genomic.fna	309.1474548	SdTVs
GCF_001540845.1_SO4698_09_genomic.fna	309.1474548	SdTVs
GCF_001540845.1_SO4698_09_genomic.fna	309.1474548	SdTVs
GCF_001540845.1_SO4698_09_genomic.fna	309.1474548	SdTVs
GCF_001632245.1_ASM163224v1_genomic.fna	317.7445034	SdTVs
GCF_001632245.1_ASM163224v1_genomic.fna	317.7445034	SdTVs
GCF_001632245.1_ASM163224v1_genomic.fna	317.7445034	SdTVs
GCF_001632245.1_ASM163224v1_genomic.fna	317.7445034	SdTVs
GCF_001632245.1_ASM163224v1_genomic.fna	317.7445034	SdTVs
GCF_001558855.2_ASM155885v2_genomic.fna	305.0597549	SdTVs
GCF_001558855.2_ASM155885v2_genomic.fna	305.0597549	SdTVs
GCF_001611055.1_ASM161105v1_genomic.fna	309.0203173	SdTVs
GCF_001611055.1_ASM161105v1_genomic.fna	309.0203173	SdTVs
GCF_001611055.1_ASM161105v1_genomic.fna	309.0203173	SdTVs
GCF_001611055.1_ASM161105v1_genomic.fna	309.0203173	SdTVs
GCF_001611055.1_ASM161105v1_genomic.fna	309.0203173	SdTVs
GCF_001611055.1_ASM161105v1_genomic.fna	309.0203173	SdTVs
GCF_001576255.1_ASM157625v1_genomic.fna	308.1977234	SdTVs
GCF_001576255.1_ASM157625v1_genomic.fna	308.1977234	SdTVs
GCF_001576255.1_ASM157625v1_genomic.fna	308.1977234	SdTVs
GCF_001576255.1_ASM157625v1_genomic.fna	308.1977234	SdTVs
GCF_001576255.1_ASM157625v1_genomic.fna	308.1977234	SdTVs
GCF_001576255.1_ASM157625v1_genomic.fna	308.1977234	SdTVs
GCF_001576255.1_ASM157625v1_genomic.fna	308.1977234	SdTVs
GCF_001485455.1_ASM148545v1_genomic.fna	308.7158492	SdTVs
GCF_001485455.1_ASM148545v1_genomic.fna	308.7158492	SdTVs
GCF_001485455.1_ASM148545v1_genomic.fna	308.7158492	SdTVs
GCF_001485455.1_ASM148545v1_genomic.fna	308.7158492	SdTVs
GCF_001456135.1_ASM145613v1_genomic.fna	303.2912929	SdTVs
GCF_001456135.1_ASM145613v1_genomic.fna	303.2912929	SdTVs
GCF_001456135.1_ASM145613v1_genomic.fna	303.2912929	SdTVs
GCF_001559675.1_ASM155967v1_genomic.fna	307.9213387	SdTVs
GCF_001559675.1_ASM155967v1_genomic.fna	307.9213387	SdTVs
GCF_001516265.1_ASM151626v1_genomic.fna	321.0693539	SdTVs
GCF_001516265.1_ASM151626v1_genomic.fna	321.0693539	SdTVs
GCF_001447115.1_ASM144711v1_genomic.fna	308.87439	SdTVs
GCF_001447115.1_ASM144711v1_genomic.fna	308.87439	SdTVs
GCF_001447115.1_ASM144711v1_genomic.fna	308.87439	SdTVs
GCF_001612475.1_ASM161247v1_genomic.fna	303.5463765	SdTVs
GCF_001612475.1_ASM161247v1_genomic.fna	303.5463765	SdTVs
GCF_001612475.1_ASM161247v1_genomic.fna	303.5463765	SdTVs
GCF_001612475.1_ASM161247v1_genomic.fna	303.5463765	SdTVs
GCF_001612475.1_ASM161247v1_genomic.fna	303.5463765	SdTVs
GCF_001612475.1_ASM161247v1_genomic.fna	303.5463765	SdTVs
GCF_001612475.1_ASM161247v1_genomic.fna	303.5463765	SdTVs
GCF_001612475.1_ASM161247v1_genomic.fna	303.5463765	SdTVs
GCF_001518975.1_ASM151897v1_genomic.fna	327.7350913	SdTVs
GCF_001518975.1_ASM151897v1_genomic.fna	327.7350913	SdTVs
GCF_001518975.1_ASM151897v1_genomic.fna	327.7350913	SdTVs
GCF_001360555.2_2010_7898_genomic.fna	300.9006953	SdTVs
GCF_001360555.2_2010_7898_genomic.fna	300.9006953	SdTVs
GCF_001448485.2_ASM144848v2_genomic.fna	312.1222222	SdTVs
GCF_001518835.1_ASM151883v1_genomic.fna	320.7780294	SdTVs
GCF_001518835.1_ASM151883v1_genomic.fna	320.7780294	SdTVs
GCF_001623685.1_ASM162368v1_genomic.fna	309.6325096	SdTVs
GCF_001623685.1_ASM162368v1_genomic.fna	309.6325096	SdTVs
GCF_001623685.1_ASM162368v1_genomic.fna	309.6325096	SdTVs
GCF_001623685.1_ASM162368v1_genomic.fna	309.6325096	SdTVs
GCF_001623685.1_ASM162368v1_genomic.fna	309.6325096	SdTVs
GCF_001623685.1_ASM162368v1_genomic.fna	309.6325096	SdTVs
GCF_001636255.1_ASM163625v1_genomic.fna	319.0706482	SdTVs
GCF_001576275.1_ASM157627v1_genomic.fna	308.8021164	SdTVs
GCF_001576275.1_ASM157627v1_genomic.fna	308.8021164	SdTVs
GCF_001576275.1_ASM157627v1_genomic.fna	308.8021164	SdTVs
GCF_001576275.1_ASM157627v1_genomic.fna	308.8021164	SdTVs
GCF_001576275.1_ASM157627v1_genomic.fna	308.8021164	SdTVs
GCF_001401705.2_ASM140170v2_genomic.fna	331.3294038	SdTVs
GCF_001310575.2_ASM131057v2_genomic.fna	320.8088053	SdTVs
GCF_001310575.2_ASM131057v2_genomic.fna	320.8088053	SdTVs
GCF_001515845.2_ASM151584v2_genomic.fna	323.4660118	SdTVs
GCF_001559135.2_ASM155913v2_genomic.fna	314.8886846	SdTVs
GCF_001559135.2_ASM155913v2_genomic.fna	314.8886846	SdTVs
GCF_001612495.1_ASM161249v1_genomic.fna	303.549573	SdTVs
GCF_001612495.1_ASM161249v1_genomic.fna	303.549573	SdTVs
GCF_001612495.1_ASM161249v1_genomic.fna	303.549573	SdTVs
GCF_001612495.1_ASM161249v1_genomic.fna	303.549573	SdTVs
GCF_001612495.1_ASM161249v1_genomic.fna	303.549573	SdTVs
GCF_001612495.1_ASM161249v1_genomic.fna	303.549573	SdTVs
GCF_001559635.1_ASM155963v1_genomic.fna	309.5063702	SdTVs
GCF_001482725.1_ASM148272v1_genomic.fna	343.0957614	SdTVs
GCF_001482725.1_ASM148272v1_genomic.fna	343.0957614	SdTVs
GCF_001522635.2_ASM152263v2_genomic.fna	327.515266	SdTVs
GCF_001521895.1_ASM152189v1_genomic.fna	313.018063	SdTVs
GCF_001521895.1_ASM152189v1_genomic.fna	313.018063	SdTVs
GCF_001521895.1_ASM152189v1_genomic.fna	313.018063	SdTVs
