host	value	category
GCF_015571635.1_ASM1557163v1_genomic.fna	31.34758046	SiTVs
GCF_015571635.1_ASM1557163v1_genomic.fna	31.34758046	SiTVs
GCF_015571735.1_ASM1557173v1_genomic.fna	30.67686455	SiTVs
GCF_015689495.1_ASM1568949v1_genomic.fna	27.72257273	SiTVs
GCF_015355835.1_ASM1535583v1_genomic.fna	31.99168422	SiTVs
GCF_015697645.1_ASM1569764v1_genomic.fna	34.1832806	SiTVs
GCF_015377145.2_2T-2-5-2v4_genomic.fna	27.26469437	SiTVs
GCF_015377145.2_2T-2-5-2v4_genomic.fna	27.26469437	SiTVs
GCF_015290725.1_ASM1529072v1_genomic.fna	28.36244152	SiTVs
GCF_015052765.1_ASM1505276v1_genomic.fna	29.65263497	SiTVs
GCF_014863625.1_ASM1486362v1_genomic.fna	30.38292306	SiTVs
GCF_014863625.1_ASM1486362v1_genomic.fna	30.38292306	SiTVs
GCF_015283665.1_ASM1528366v1_genomic.fna	32.07367046	SiTVs
GCF_015139575.1_ASM1513957v1_genomic.fna	30.06014567	SiTVs
GCF_015694005.1_ASM1569400v1_genomic.fna	31.23242032	SiTVs
GCF_015694005.1_ASM1569400v1_genomic.fna	31.23242032	SiTVs
GCF_014863705.1_ASM1486370v1_genomic.fna	30.36970214	SiTVs
GCF_014863705.1_ASM1486370v1_genomic.fna	30.36970214	SiTVs
GCF_014854575.1_ASM1485457v1_genomic.fna	30.2914107	SiTVs
GCF_015571875.1_ASM1557187v1_genomic.fna	31.33363008	SiTVs
GCF_015571875.1_ASM1557187v1_genomic.fna	31.33363008	SiTVs
GCF_015571875.1_ASM1557187v1_genomic.fna	31.33363008	SiTVs
GCF_014863845.1_ASM1486384v1_genomic.fna	30.38460144	SiTVs
GCF_014863845.1_ASM1486384v1_genomic.fna	30.38460144	SiTVs
GCF_015136895.1_ASM1513689v1_genomic.fna	30.39549303	SiTVs
GCF_015136895.1_ASM1513689v1_genomic.fna	30.39549303	SiTVs
GCF_014863785.1_ASM1486378v1_genomic.fna	30.38516016	SiTVs
GCF_014863785.1_ASM1486378v1_genomic.fna	30.38516016	SiTVs
GCF_015534995.1_ASM1553499v1_genomic.fna	30.40167832	SiTVs
GCF_015534995.1_ASM1553499v1_genomic.fna	30.40167832	SiTVs
GCF_015243235.1_ASM1524323v1_genomic.fna	32.70765263	SiTVs
GCF_015052745.1_ASM1505274v1_genomic.fna	29.62416433	SiTVs
GCF_015169015.1_ASM1516901v1_genomic.fna	31.35773276	SiTVs
GCF_015052825.1_ASM1505282v1_genomic.fna	29.65196019	SiTVs
GCF_015680045.1_ASM1568004v1_genomic.fna	30.75681783	SiTVs
GCF_015074905.1_ASM1507490v1_genomic.fna	30.75316642	SiTVs
GCF_015534955.1_ASM1553495v1_genomic.fna	30.38742597	SiTVs
GCF_015534955.1_ASM1553495v1_genomic.fna	30.38742597	SiTVs
GCF_015052805.1_ASM1505280v1_genomic.fna	29.61224094	SiTVs
GCF_014863645.1_ASM1486364v1_genomic.fna	30.36824886	SiTVs
GCF_014863645.1_ASM1486364v1_genomic.fna	30.36824886	SiTVs
GCF_015033265.1_ASM1503326v1_genomic.fna	29.09105694	SiTVs
GCF_015033265.1_ASM1503326v1_genomic.fna	29.09105694	SiTVs
GCF_015694025.1_ASM1569402v1_genomic.fna	31.22682939	SiTVs
GCF_015694025.1_ASM1569402v1_genomic.fna	31.22682939	SiTVs
GCF_016727765.1_ASM1672776v1_genomic.fna	25.91370001	SiTVs
GCF_016028495.1_ASM1602849v1_genomic.fna	29.70005149	SiTVs
GCF_016695175.1_ASM1669517v1_genomic.fna	25.94180093	SiTVs
GCF_015992405.1_ASM1599240v1_genomic.fna	33.102524	SiTVs
GCF_015992405.1_ASM1599240v1_genomic.fna	33.102524	SiTVs
GCF_016458905.1_ASM1645890v1_genomic.fna	30.83461217	SiTVs
GCF_016458905.1_ASM1645890v1_genomic.fna	30.83461217	SiTVs
GCF_016027815.1_ASM1602781v1_genomic.fna	30.79392794	SiTVs
GCF_016454785.1_ASM1645478v1_genomic.fna	29.08571441	SiTVs
GCF_016454785.1_ASM1645478v1_genomic.fna	29.08571441	SiTVs
GCF_016454465.1_ASM1645446v1_genomic.fna	29.54991621	SiTVs
GCF_016027435.1_ASM1602743v1_genomic.fna	33.14512229	SiTVs
GCF_016027435.1_ASM1602743v1_genomic.fna	33.14512229	SiTVs
GCF_016454345.1_ASM1645434v1_genomic.fna	30.14790558	SiTVs
GCF_016454345.1_ASM1645434v1_genomic.fna	30.14790558	SiTVs
GCF_016598635.1_ASM1659863v1_genomic.fna	29.49811889	SiTVs
GCF_016452005.1_ASM1645200v1_genomic.fna	29.57783707	SiTVs
GCF_016132465.1_ASM1613246v1_genomic.fna	30.07184364	SiTVs
GCF_016132465.1_ASM1613246v1_genomic.fna	30.07184364	SiTVs
GCF_016406145.1_ASM1640614v1_genomic.fna	28.4263135	SiTVs
GCF_016629485.1_ASM1662948v1_genomic.fna	30.94437214	SiTVs
GCF_016629485.1_ASM1662948v1_genomic.fna	30.94437214	SiTVs
GCF_016404325.2_ASM1640432v2_genomic.fna	30.29065795	SiTVs
GCF_016728005.1_ASM1672800v1_genomic.fna	30.04567874	SiTVs
GCF_016027455.1_ASM1602745v1_genomic.fna	33.3724103	SiTVs
GCF_016027455.1_ASM1602745v1_genomic.fna	33.3724103	SiTVs
GCF_016452045.1_ASM1645204v1_genomic.fna	30.51235739	SiTVs
GCF_016727445.1_ASM1672744v1_genomic.fna	29.25553947	SiTVs
GCF_016727445.1_ASM1672744v1_genomic.fna	29.25553947	SiTVs
GCF_016629505.1_ASM1662950v1_genomic.fna	40.49438034	SiTVs
GCF_016403675.2_ASM1640367v2_genomic.fna	31.0117752	SiTVs
GCF_016403675.2_ASM1640367v2_genomic.fna	31.0117752	SiTVs
GCF_016592295.1_ASM1659229v1_genomic.fna	28.68614074	SiTVs
GCF_016128235.1_ASM1612823v1_genomic.fna	30.52510281	SiTVs
GCF_016128235.1_ASM1612823v1_genomic.fna	30.52510281	SiTVs
GCF_016128235.1_ASM1612823v1_genomic.fna	30.52510281	SiTVs
GCF_016745355.1_ASM1674535v1_genomic.fna	30.06849368	SiTVs
GCF_016656825.1_ASM1665682v1_genomic.fna	30.65003139	SiTVs
GCF_016126995.1_ASM1612699v1_genomic.fna	29.67600838	SiTVs
GCF_016026195.1_ASM1602619v1_genomic.fna	29.76031904	SiTVs
GCF_016026195.1_ASM1602619v1_genomic.fna	29.76031904	SiTVs
GCF_016406305.1_ASM1640630v1_genomic.fna	21.71495194	SiTVs
GCF_016454265.1_ASM1645426v1_genomic.fna	30.2316735	SiTVs
GCF_016657525.1_ASM1665752v1_genomic.fna	30.79939312	SiTVs
GCF_015992385.1_ASM1599238v1_genomic.fna	32.95792132	SiTVs
GCF_016454585.1_ASM1645458v1_genomic.fna	30.23013576	SiTVs
GCF_016126895.1_ASM1612689v1_genomic.fna	28.04179969	SiTVs
GCF_016126895.1_ASM1612689v1_genomic.fna	28.04179969	SiTVs
GCF_016132505.1_ASM1613250v1_genomic.fna	28.60690465	SiTVs
GCF_015910385.1_ASM1591038v1_genomic.fna	30.3456258	SiTVs
GCF_016657685.1_ASM1665768v1_genomic.fna	30.77773833	SiTVs
GCF_016415045.1_ASM1641504v1_genomic.fna	27.45766396	SiTVs
GCF_016454605.1_ASM1645460v1_genomic.fna	30.37448864	SiTVs
GCF_016451985.1_ASM1645198v1_genomic.fna	30.48016051	SiTVs
GCF_016454645.1_ASM1645464v1_genomic.fna	29.43866118	SiTVs
GCF_016454645.1_ASM1645464v1_genomic.fna	29.43866118	SiTVs
GCF_016028515.1_ASM1602851v1_genomic.fna	30.78450844	SiTVs
GCF_016454545.1_ASM1645454v1_genomic.fna	30.16828432	SiTVs
GCF_016404165.2_ASM1640416v2_genomic.fna	30.59495714	SiTVs
GCF_016638525.1_ASM1663852v1_genomic.fna	30.19105531	SiTVs
GCF_016452085.1_ASM1645208v1_genomic.fna	29.24845209	SiTVs
GCF_016657805.1_ASM1665780v1_genomic.fna	30.83196972	SiTVs
GCF_016027695.1_ASM1602769v1_genomic.fna	30.08886728	SiTVs
GCF_016027695.1_ASM1602769v1_genomic.fna	30.08886728	SiTVs
GCF_016026235.1_ASM1602623v1_genomic.fna	28.32266918	SiTVs
GCF_016618175.1_ASM1661817v1_genomic.fna	30.61199637	SiTVs
GCF_016653555.1_ASM1665355v1_genomic.fna	30.30931245	SiTVs
GCF_016745175.1_ASM1674517v1_genomic.fna	34.00478489	SiTVs
GCF_016745175.1_ASM1674517v1_genomic.fna	34.00478489	SiTVs
GCF_016599695.1_ASM1659969v1_genomic.fna	24.11032928	SiTVs
GCF_016696665.1_ASM1669666v1_genomic.fna	31.48271226	SiTVs
GCF_016743115.1_ASM1674311v1_genomic.fna	34.19554689	SiTVs
GCF_016743115.1_ASM1674311v1_genomic.fna	34.19554689	SiTVs
GCF_016743115.1_ASM1674311v1_genomic.fna	34.19554689	SiTVs
GCF_016126955.1_ASM1612695v1_genomic.fna	34.15222189	SiTVs
GCF_016127695.1_ASM1612769v1_genomic.fna	31.52367812	SiTVs
GCF_016126815.2_ASM1612681v2_genomic.fna	27.80249857	SiTVs
GCF_016458885.1_ASM1645888v1_genomic.fna	30.82972571	SiTVs
GCF_016458885.1_ASM1645888v1_genomic.fna	30.82972571	SiTVs
GCF_016454525.1_ASM1645452v1_genomic.fna	30.24334212	SiTVs
GCF_016454385.1_ASM1645438v1_genomic.fna	29.82917809	SiTVs
GCF_016454385.1_ASM1645438v1_genomic.fna	29.82917809	SiTVs
GCF_016458805.1_ASM1645880v1_genomic.fna	31.81632884	SiTVs
GCF_016458805.1_ASM1645880v1_genomic.fna	31.81632884	SiTVs
GCF_016657765.1_ASM1665776v1_genomic.fna	30.77946604	SiTVs
GCF_016454485.1_ASM1645448v1_genomic.fna	29.42190274	SiTVs
GCF_016458925.1_ASM1645892v1_genomic.fna	30.82764562	SiTVs
GCF_016653695.1_ASM1665369v1_genomic.fna	28.54696266	SiTVs
GCF_016025415.2_ASM1602541v2_genomic.fna	29.60595763	SiTVs
GCF_016657785.1_ASM1665778v1_genomic.fna	30.76653463	SiTVs
GCF_016454285.1_ASM1645428v1_genomic.fna	29.78626999	SiTVs
GCF_016657905.1_ASM1665790v1_genomic.fna	30.74456786	SiTVs
GCF_016127575.1_ASM1612757v1_genomic.fna	32.17612328	SiTVs
GCF_016454705.1_ASM1645470v1_genomic.fna	29.96899837	SiTVs
GCF_016406035.3_ASM1640603v3_genomic.fna	27.07341177	SiTVs
GCF_016403975.2_ASM1640397v2_genomic.fna	29.72804042	SiTVs
GCF_016403975.2_ASM1640397v2_genomic.fna	29.72804042	SiTVs
GCF_016403975.2_ASM1640397v2_genomic.fna	29.72804042	SiTVs
GCF_016454725.1_ASM1645472v1_genomic.fna	30.34770911	SiTVs
GCF_016403625.2_ASM1640362v2_genomic.fna	31.26994105	SiTVs
GCF_016117835.1_ASM1611783v1_genomic.fna	29.88017487	SiTVs
GCF_016105665.1_ASM1610566v1_genomic.fna	33.66106916	SiTVs
GCF_016127435.1_ASM1612743v1_genomic.fna	30.20505123	SiTVs
GCF_016127435.1_ASM1612743v1_genomic.fna	30.20505123	SiTVs
GCF_016599635.1_ASM1659963v1_genomic.fna	26.21268526	SiTVs
GCF_016599635.1_ASM1659963v1_genomic.fna	26.21268526	SiTVs
GCF_016454305.1_ASM1645430v1_genomic.fna	29.87991361	SiTVs
GCF_016452065.1_ASM1645206v1_genomic.fna	30.68201838	SiTVs
GCF_016452065.1_ASM1645206v1_genomic.fna	30.68201838	SiTVs
GCF_016657725.1_ASM1665772v1_genomic.fna	30.74061419	SiTVs
GCF_016026615.1_ASM1602661v1_genomic.fna	31.11721908	SiTVs
GCF_016618195.1_ASM1661819v1_genomic.fna	28.71356344	SiTVs
GCF_016404485.2_ASM1640448v2_genomic.fna	30.75185021	SiTVs
GCF_016404485.2_ASM1640448v2_genomic.fna	30.75185021	SiTVs
GCF_016657745.1_ASM1665774v1_genomic.fna	30.76156857	SiTVs
GCF_016406205.1_ASM1640620v1_genomic.fna	28.66324938	SiTVs
GCF_016026715.1_ASM1602671v1_genomic.fna	29.72994983	SiTVs
GCF_016454245.1_ASM1645424v1_genomic.fna	30.7203837	SiTVs
GCF_016454245.1_ASM1645424v1_genomic.fna	30.7203837	SiTVs
GCF_016454445.1_ASM1645444v1_genomic.fna	30.47996522	SiTVs
GCF_016599655.1_ASM1659965v1_genomic.fna	26.58311037	SiTVs
GCF_016864955.1_ASM1686495v1_genomic.fna	30.2583555	SiTVs
GCF_016776085.1_ASM1677608v1_genomic.fna	29.32025074	SiTVs
GCF_016776085.1_ASM1677608v1_genomic.fna	29.32025074	SiTVs
GCF_016917515.1_ASM1691751v1_genomic.fna	30.06372737	SiTVs
GCF_016942535.1_ASM1694253v1_genomic.fna	31.04805708	SiTVs
GCF_016942535.1_ASM1694253v1_genomic.fna	31.04805708	SiTVs
GCF_016904255.1_ASM1690425v1_genomic.fna	29.52496699	SiTVs
GCF_016776145.1_ASM1677614v1_genomic.fna	29.10647739	SiTVs
GCF_016772355.1_ASM1677235v1_genomic.fna	30.5056475	SiTVs
GCF_016772355.1_ASM1677235v1_genomic.fna	30.5056475	SiTVs
GCF_016772355.1_ASM1677235v1_genomic.fna	30.5056475	SiTVs
GCF_016772355.1_ASM1677235v1_genomic.fna	30.5056475	SiTVs
GCF_016904795.1_ASM1690479v2_genomic.fna	32.08989205	SiTVs
GCF_016893845.1_ASM1689384v1_genomic.fna	27.99458949	SiTVs
GCF_016888965.1_ASM1688896v1_genomic.fna	28.70967694	SiTVs
GCF_016775845.1_ASM1677584v1_genomic.fna	29.4499187	SiTVs
GCF_016775845.1_ASM1677584v1_genomic.fna	29.4499187	SiTVs
GCF_016776165.1_ASM1677616v1_genomic.fna	29.53298694	SiTVs
GCF_016776165.1_ASM1677616v1_genomic.fna	29.53298694	SiTVs
GCF_016775905.1_ASM1677590v1_genomic.fna	29.16977542	SiTVs
GCF_016775905.1_ASM1677590v1_genomic.fna	29.16977542	SiTVs
GCF_016944675.1_ASM1694467v1_genomic.fna	29.56678653	SiTVs
GCF_016776185.1_ASM1677618v1_genomic.fna	27.86043015	SiTVs
GCF_016864195.1_ASM1686419v1_genomic.fna	28.21780491	SiTVs
GCF_016776025.1_ASM1677602v1_genomic.fna	29.92897933	SiTVs
GCF_016776025.1_ASM1677602v1_genomic.fna	29.92897933	SiTVs
GCF_016903715.1_ASM1690371v1_genomic.fna	29.20810388	SiTVs
GCF_016903615.1_ASM1690361v1_genomic.fna	29.9771919	SiTVs
GCF_016939615.1_ASM1693961v1_genomic.fna	27.64704639	SiTVs
GCF_016925335.1_ASM1692533v1_genomic.fna	31.73748445	SiTVs
GCF_016904755.1_ASM1690475v2_genomic.fna	30.1287307	SiTVs
GCF_016776305.1_ASM1677630v1_genomic.fna	27.85845272	SiTVs
GCF_016776245.1_ASM1677624v1_genomic.fna	29.74729677	SiTVs
GCF_016776245.1_ASM1677624v1_genomic.fna	29.74729677	SiTVs
GCF_016776245.1_ASM1677624v1_genomic.fna	29.74729677	SiTVs
GCF_016806025.1_ASM1680602v1_genomic.fna	30.73620461	SiTVs
GCF_016767755.1_ASM1676775v1_genomic.fna	29.15045331	SiTVs
GCF_016776365.1_ASM1677636v1_genomic.fna	29.76267019	SiTVs
GCF_016904335.1_ASM1690433v1_genomic.fna	28.98084923	SiTVs
GCF_016904335.1_ASM1690433v1_genomic.fna	28.98084923	SiTVs
GCF_016904335.1_ASM1690433v1_genomic.fna	28.98084923	SiTVs
GCF_016889865.1_ASM1688986v1_genomic.fna	29.52911914	SiTVs
GCF_016894385.1_ASM1689438v1_genomic.fna	33.42711697	SiTVs
GCF_016904815.1_ASM1690481v2_genomic.fna	31.19155831	SiTVs
GCF_016903795.1_ASM1690379v1_genomic.fna	31.67369892	SiTVs
GCF_016889265.1_ASM1688926v1_genomic.fna	29.98172665	SiTVs
GCF_016939575.1_ASM1693957v1_genomic.fna	29.69888315	SiTVs
GCF_016942635.1_ASM1694263v1_genomic.fna	30.7378645	SiTVs
GCF_016944775.1_ASM1694477v1_genomic.fna	30.04714606	SiTVs
GCF_016944775.1_ASM1694477v1_genomic.fna	30.04714606	SiTVs
GCF_016904515.1_ASM1690451v1_genomic.fna	29.60761422	SiTVs
GCF_016775825.1_ASM1677582v1_genomic.fna	29.43855146	SiTVs
GCF_016775825.1_ASM1677582v1_genomic.fna	29.43855146	SiTVs
GCF_016864495.1_ASM1686449v1_genomic.fna	30.20730383	SiTVs
GCF_016942505.1_ASM1694250v1_genomic.fna	29.84953987	SiTVs
GCF_016811855.1_ASM1681185v1_genomic.fna	30.38537122	SiTVs
GCF_016811855.1_ASM1681185v1_genomic.fna	30.38537122	SiTVs
GCF_016775985.1_ASM1677598v1_genomic.fna	28.9831916	SiTVs
GCF_016775985.1_ASM1677598v1_genomic.fna	28.9831916	SiTVs
GCF_016775985.1_ASM1677598v1_genomic.fna	28.9831916	SiTVs
GCF_016775985.1_ASM1677598v1_genomic.fna	28.9831916	SiTVs
GCF_016916555.1_ASM1691655v1_genomic.fna	29.7980663	SiTVs
GCF_016779865.1_ASM1677986v1_genomic.fna	29.31311756	SiTVs
GCF_016779865.1_ASM1677986v1_genomic.fna	29.31311756	SiTVs
GCF_016903275.1_ASM1690327v1_genomic.fna	30.19692108	SiTVs
GCF_016903275.1_ASM1690327v1_genomic.fna	30.19692108	SiTVs
GCF_016756455.1_ASM1675645v1_genomic.fna	30.25731682	SiTVs
GCF_016904435.1_ASM1690443v1_genomic.fna	30.54496797	SiTVs
GCF_016904435.1_ASM1690443v1_genomic.fna	30.54496797	SiTVs
GCF_016904435.1_ASM1690443v1_genomic.fna	30.54496797	SiTVs
GCF_016811895.1_ASM1681189v1_genomic.fna	30.38353067	SiTVs
GCF_016811895.1_ASM1681189v1_genomic.fna	30.38353067	SiTVs
GCF_016775865.1_ASM1677586v1_genomic.fna	29.8812681	SiTVs
GCF_016775865.1_ASM1677586v1_genomic.fna	29.8812681	SiTVs
GCF_016903375.1_ASM1690337v1_genomic.fna	29.54169519	SiTVs
GCF_016939795.1_ASM1693979v1_genomic.fna	30.16713587	SiTVs
GCF_016939795.1_ASM1693979v1_genomic.fna	30.16713587	SiTVs
GCF_016904275.1_ASM1690427v1_genomic.fna	32.76618149	SiTVs
GCF_016920955.1_ASM1692095v1_genomic.fna	28.70381564	SiTVs
GCF_016890005.1_ASM1689000v1_genomic.fna	30.77460344	SiTVs
GCF_016776345.1_ASM1677634v1_genomic.fna	31.13355684	SiTVs
GCF_016775965.1_ASM1677596v1_genomic.fna	29.40256328	SiTVs
GCF_016917395.1_ASM1691739v1_genomic.fna	30.74879953	SiTVs
GCF_016864355.1_ASM1686435v1_genomic.fna	32.51547665	SiTVs
GCF_016864355.1_ASM1686435v1_genomic.fna	32.51547665	SiTVs
GCF_016864355.1_ASM1686435v1_genomic.fna	32.51547665	SiTVs
GCF_016939515.1_ASM1693951v1_genomic.fna	30.16878782	SiTVs
GCF_016939515.1_ASM1693951v1_genomic.fna	30.16878782	SiTVs
GCF_016889625.1_ASM1688962v1_genomic.fna	28.26881272	SiTVs
GCF_016780415.1_ASM1678041v1_genomic.fna	29.6611613	SiTVs
GCF_016780415.1_ASM1678041v1_genomic.fna	29.6611613	SiTVs
GCF_016780415.1_ASM1678041v1_genomic.fna	29.6611613	SiTVs
GCF_016904575.1_ASM1690457v1_genomic.fna	28.89664474	SiTVs
GCF_016904775.2_ASM1690477v2_genomic.fna	30.99024851	SiTVs
GCF_016904775.2_ASM1690477v2_genomic.fna	30.99024851	SiTVs
GCF_016776325.1_ASM1677632v1_genomic.fna	29.4332806	SiTVs
GCF_016776325.1_ASM1677632v1_genomic.fna	29.4332806	SiTVs
GCF_016776325.1_ASM1677632v1_genomic.fna	29.4332806	SiTVs
GCF_016772335.1_ASM1677233v1_genomic.fna	30.56722618	SiTVs
GCF_016772335.1_ASM1677233v1_genomic.fna	30.56722618	SiTVs
GCF_016772335.1_ASM1677233v1_genomic.fna	30.56722618	SiTVs
GCF_016772335.1_ASM1677233v1_genomic.fna	30.56722618	SiTVs
GCF_016780575.1_ASM1678057v1_genomic.fna	29.47469426	SiTVs
GCF_016904615.1_ASM1690461v1_genomic.fna	29.37020616	SiTVs
GCF_016756655.1_ASM1675665v1_genomic.fna	28.3364007	SiTVs
GCF_016904495.1_ASM1690449v1_genomic.fna	29.95645569	SiTVs
GCF_016888925.1_ASM1688892v1_genomic.fna	28.8965044	SiTVs
GCF_016888925.1_ASM1688892v1_genomic.fna	28.8965044	SiTVs
GCF_016942475.1_ASM1694247v1_genomic.fna	31.00436485	SiTVs
GCF_016864135.1_ASM1686413v1_genomic.fna	29.15575345	SiTVs
GCF_016916575.1_ASM1691657v1_genomic.fna	30.41414689	SiTVs
GCF_016916575.1_ASM1691657v1_genomic.fna	30.41414689	SiTVs
GCF_016939675.1_ASM1693967v1_genomic.fna	32.67024656	SiTVs
GCF_016801575.1_ASM1680157v1_genomic.fna	32.68874502	SiTVs
GCF_016801575.1_ASM1680157v1_genomic.fna	32.68874502	SiTVs
GCF_016904175.1_ASM1690417v1_genomic.fna	29.34515474	SiTVs
GCF_016904175.1_ASM1690417v1_genomic.fna	29.34515474	SiTVs
GCF_016903435.1_ASM1690343v1_genomic.fna	30.09882172	SiTVs
GCF_016903995.1_ASM1690399v1_genomic.fna	31.210832	SiTVs
GCF_016903995.1_ASM1690399v1_genomic.fna	31.210832	SiTVs
GCF_016903995.1_ASM1690399v1_genomic.fna	31.210832	SiTVs
GCF_016864435.1_ASM1686443v1_genomic.fna	30.20265671	SiTVs
GCF_016925255.1_ASM1692525v1_genomic.fna	31.73102884	SiTVs
GCF_016864035.1_ASM1686403v1_genomic.fna	30.16352562	SiTVs
GCF_016903315.1_ASM1690331v1_genomic.fna	29.54627342	SiTVs
GCF_016865345.1_ASM1686534v1_genomic.fna	31.28639109	SiTVs
GCF_016889105.1_ASM1688910v1_genomic.fna	29.51595855	SiTVs
GCF_016834555.1_ASM1683455v1_genomic.fna	29.81339863	SiTVs
GCF_016889325.1_ASM1688932v1_genomic.fna	28.89540872	SiTVs
GCF_016889325.1_ASM1688932v1_genomic.fna	28.89540872	SiTVs
GCF_016889325.1_ASM1688932v1_genomic.fna	28.89540872	SiTVs
GCF_016903935.1_ASM1690393v1_genomic.fna	29.19830485	SiTVs
GCF_016903935.1_ASM1690393v1_genomic.fna	29.19830485	SiTVs
GCF_016776205.1_ASM1677620v1_genomic.fna	29.69124006	SiTVs
GCF_016776205.1_ASM1677620v1_genomic.fna	29.69124006	SiTVs
GCF_016776205.1_ASM1677620v1_genomic.fna	29.69124006	SiTVs
GCF_016811995.1_ASM1681199v1_genomic.fna	28.35599794	SiTVs
GCF_016811995.1_ASM1681199v1_genomic.fna	28.35599794	SiTVs
GCF_016772495.1_ASM1677249v1_genomic.fna	30.72250025	SiTVs
GCF_016775885.1_ASM1677588v1_genomic.fna	29.72325453	SiTVs
GCF_016775885.1_ASM1677588v1_genomic.fna	29.72325453	SiTVs
GCF_016775885.1_ASM1677588v1_genomic.fna	29.72325453	SiTVs
GCF_016811875.1_ASM1681187v1_genomic.fna	30.38249559	SiTVs
GCF_016811875.1_ASM1681187v1_genomic.fna	30.38249559	SiTVs
GCF_016889845.1_ASM1688984v1_genomic.fna	30.42804517	SiTVs
GCF_016889845.1_ASM1688984v1_genomic.fna	30.42804517	SiTVs
GCF_016889845.1_ASM1688984v1_genomic.fna	30.42804517	SiTVs
GCF_016780725.1_ASM1678072v1_genomic.fna	29.47623137	SiTVs
GCF_016780725.1_ASM1678072v1_genomic.fna	29.47623137	SiTVs
GCF_016780725.1_ASM1678072v1_genomic.fna	29.47623137	SiTVs
GCF_016800965.1_ASM1680096v1_genomic.fna	32.37398926	SiTVs
GCF_016775945.1_ASM1677594v1_genomic.fna	28.97217747	SiTVs
GCF_016775945.1_ASM1677594v1_genomic.fna	28.97217747	SiTVs
GCF_016890105.1_ASM1689010v1_genomic.fna	30.22238726	SiTVs
GCF_016904715.2_ASM1690471v2_genomic.fna	31.48704301	SiTVs
GCF_016904715.2_ASM1690471v2_genomic.fna	31.48704301	SiTVs
GCF_016904715.2_ASM1690471v2_genomic.fna	31.48704301	SiTVs
GCF_016776045.1_ASM1677604v1_genomic.fna	29.86473543	SiTVs
GCF_016776045.1_ASM1677604v1_genomic.fna	29.86473543	SiTVs
GCF_016776045.1_ASM1677604v1_genomic.fna	29.86473543	SiTVs
GCF_016904695.1_ASM1690469v1_genomic.fna	30.55517285	SiTVs
GCF_016889685.1_ASM1688968v1_genomic.fna	28.9120187	SiTVs
GCF_016889685.1_ASM1688968v1_genomic.fna	28.9120187	SiTVs
GCF_016889685.1_ASM1688968v1_genomic.fna	28.9120187	SiTVs
GCF_016903155.1_ASM1690315v1_genomic.fna	32.48446338	SiTVs
GCF_016904235.1_ASM1690423v1_genomic.fna	29.77118914	SiTVs
GCF_016904235.1_ASM1690423v1_genomic.fna	29.77118914	SiTVs
GCF_016917455.1_ASM1691745v1_genomic.fna	30.14102472	SiTVs
GCF_016803915.1_ASM1680391v1_genomic.fna	31.31440519	SiTVs
GCF_016889605.1_ASM1688960v1_genomic.fna	29.73202243	SiTVs
GCF_016890045.1_ASM1689004v1_genomic.fna	29.82417153	SiTVs
GCF_016780285.1_ASM1678028v1_genomic.fna	30.25502424	SiTVs
GCF_016893885.1_ASM1689388v1_genomic.fna	28.25701726	SiTVs
GCF_016893885.1_ASM1689388v1_genomic.fna	28.25701726	SiTVs
GCF_016727905.1_ASM1672790v1_genomic.fna	25.80122457	SiTVs
GCF_016727905.1_ASM1672790v1_genomic.fna	25.80122457	SiTVs
GCF_016925395.1_ASM1692539v1_genomic.fna	31.74593864	SiTVs
GCF_016918825.1_ASM1691882v1_genomic.fna	29.22925683	SiTVs
GCF_016918825.1_ASM1691882v1_genomic.fna	29.22925683	SiTVs
GCF_016942595.1_ASM1694259v1_genomic.fna	31.65107556	SiTVs
GCF_016919425.1_ASM1691942v1_genomic.fna	33.49416596	SiTVs
GCF_016889545.1_ASM1688954v1_genomic.fna	30.31131149	SiTVs
GCF_016889545.1_ASM1688954v1_genomic.fna	30.31131149	SiTVs
GCF_016889545.1_ASM1688954v1_genomic.fna	30.31131149	SiTVs
GCF_016767735.1_ASM1676773v1_genomic.fna	29.14533211	SiTVs
GCF_016803935.1_ASM1680393v1_genomic.fna	28.82459375	SiTVs
GCF_016803935.1_ASM1680393v1_genomic.fna	28.82459375	SiTVs
GCF_016889725.1_ASM1688972v1_genomic.fna	28.74018159	SiTVs
GCF_016776385.1_ASM1677638v1_genomic.fna	29.791537	SiTVs
GCF_016776385.1_ASM1677638v1_genomic.fna	29.791537	SiTVs
GCF_016889085.1_ASM1688908v1_genomic.fna	28.30364435	SiTVs
GCF_016776065.1_ASM1677606v1_genomic.fna	29.6208864	SiTVs
GCF_016776065.1_ASM1677606v1_genomic.fna	29.6208864	SiTVs
GCF_016776065.1_ASM1677606v1_genomic.fna	29.6208864	SiTVs
GCF_016904735.2_ASM1690473v2_genomic.fna	31.46808946	SiTVs
GCF_016904735.2_ASM1690473v2_genomic.fna	31.46808946	SiTVs
GCF_016904735.2_ASM1690473v2_genomic.fna	31.46808946	SiTVs
GCF_016904735.2_ASM1690473v2_genomic.fna	31.46808946	SiTVs
GCF_016904735.2_ASM1690473v2_genomic.fna	31.46808946	SiTVs
GCF_016894365.1_ASM1689436v1_genomic.fna	33.36008061	SiTVs
GCF_016904395.1_ASM1690439v1_genomic.fna	31.28762788	SiTVs
GCF_016904395.1_ASM1690439v1_genomic.fna	31.28762788	SiTVs
