host	value	type
GCF_000438825.1_ASM43882v1_genomic.fna	0.914161	SiTVs
GCF_000463345.2_ASM46334v3_genomic.fna	0.888418	SiTVs
GCF_000521745.1_ASM52174v1_genomic.fna	0.954718	SiTVs
GCF_000521745.1_ASM52174v1_genomic.fna	0.954718	SiTVs
GCF_000484495.2_ASM48449v1_genomic.fna	0.9123	SiTVs
GCF_000597785.2_ASM59778v2_genomic.fna	0.899056	SiTVs
GCF_000347595.1_ASM34759v1_genomic.fna	0.918663	SiTVs
GCF_000430105.1_ASM43010v1_genomic.fna	0.938508	SiTVs
GCF_000521655.1_ASM52165v1_genomic.fna	0.933977	SiTVs
GCF_000521655.1_ASM52165v1_genomic.fna	0.933977	SiTVs
GCF_000413135.1_P1062v2_genomic.fna	0.898477	SiTVs
GCF_000413135.1_P1062v2_genomic.fna	0.898477	SiTVs
GCF_000504045.1_ASM50404v1_genomic.fna	0.918536	SiTVs
GCF_000487615.2_ASM48761v2_genomic.fna	0.92877	SiTVs
GCF_000487615.2_ASM48761v2_genomic.fna	0.92877	SiTVs
GCF_000524595.1_ASM52459v1_genomic.fna	0.916617	SiTVs
GCF_000484545.2_ASM48454v1_genomic.fna	0.912459	SiTVs
GCF_000493595.2_EcoPMV1_genomic.fna	0.939756	SiTVs
GCF_000496455.2_ASM49645v2_genomic.fna	0.943911	SiTVs
GCF_000496455.2_ASM49645v2_genomic.fna	0.943911	SiTVs
GCF_000496455.2_ASM49645v2_genomic.fna	0.943911	SiTVs
GCF_000496455.2_ASM49645v2_genomic.fna	0.943911	SiTVs
GCF_000496455.2_ASM49645v2_genomic.fna	0.943911	SiTVs
GCF_000496455.2_ASM49645v2_genomic.fna	0.943911	SiTVs
GCF_000397205.1_ASM39720v1_genomic.fna	0.894441	SiTVs
GCF_000486045.2_ASM48604v2_genomic.fna	0.93029	SiTVs
GCF_000512125.1_ASM51212v1_genomic.fna	0.94877	SiTVs
GCF_000512125.1_ASM51212v1_genomic.fna	0.94877	SiTVs
GCF_000512125.1_ASM51212v1_genomic.fna	0.94877	SiTVs
GCF_000512125.1_ASM51212v1_genomic.fna	0.94877	SiTVs
GCF_000512125.1_ASM51212v1_genomic.fna	0.94877	SiTVs
GCF_000583995.1_ASM58399v1_genomic.fna	0.922586	SiTVs
GCF_000583995.1_ASM58399v1_genomic.fna	0.922586	SiTVs
GCF_000828635.1_ASM82863v1_genomic.fna	0.94329	SiTVs
GCF_000696465.1_ASM69646v1_genomic.fna	0.871941	SiTVs
GCF_000831565.1_ASM83156v1_genomic.fna	0.929889	SiTVs
GCF_000801275.2_ASM80127v1_genomic.fna	0.894315	SiTVs
GCF_000748565.2_ASM74856v2_genomic.fna	0.927563	SiTVs
GCF_000783755.2_ASM78375v2_genomic.fna	0.952631	SiTVs
GCF_000829885.1_ASM82988v1_genomic.fna	0.930525	SiTVs
GCF_000748245.2_ASM74824v2_genomic.fna	0.921192	SiTVs
GCF_000801185.2_ASM80118v2_genomic.fna	0.928475	SiTVs
GCF_000763535.1_ASM76353v2_genomic.fna	0.921366	SiTVs
GCF_000626655.2_ASM62665v2_genomic.fna	0.933487	SiTVs
GCF_000833635.2_ASM83363v2_genomic.fna	0.927654	SiTVs
GCF_000833635.2_ASM83363v2_genomic.fna	0.927654	SiTVs
GCF_000833635.2_ASM83363v2_genomic.fna	0.927654	SiTVs
GCF_000974575.1_ASM97457v1_genomic.fna	0.932317	SiTVs
GCF_000953355.1_XNC2_genomic.fna	0.898911	SiTVs
GCF_000968715.2_ASM96871v2_genomic.fna	0.921975	SiTVs
GCF_001262035.1_ASM126203v1_genomic.fna	0.905391	SiTVs
GCF_000834295.1_ASM83429v1_genomic.fna	0.864151	SiTVs
GCF_000953495.1_SINFA_genomic.fna	0.928105	SiTVs
GCF_000953495.1_SINFA_genomic.fna	0.928105	SiTVs
GCF_001021615.1_APECO18_genomic.fna	0.934572	SiTVs
GCF_001021615.1_APECO18_genomic.fna	0.934572	SiTVs
GCF_001021615.1_APECO18_genomic.fna	0.934572	SiTVs
GCF_001043215.1_ASM104321v1_genomic.fna	0.934973	SiTVs
GCF_001043215.1_ASM104321v1_genomic.fna	0.934973	SiTVs
GCF_000974885.1_ASM97488v1_genomic.fna	0.929714	SiTVs
GCF_000974885.1_ASM97488v1_genomic.fna	0.929714	SiTVs
GCF_000973685.2_ASM97368v2_genomic.fna	0.931657	SiTVs
GCF_000973685.2_ASM97368v2_genomic.fna	0.931657	SiTVs
GCF_000973685.2_ASM97368v2_genomic.fna	0.931657	SiTVs
GCF_001299555.1_ASM129955v1_genomic.fna	0.872372	SiTVs
GCF_001299555.1_ASM129955v1_genomic.fna	0.872372	SiTVs
GCF_001280345.1_ASM128034v1_genomic.fna	0.957519	SiTVs
GCF_001280345.1_ASM128034v1_genomic.fna	0.957519	SiTVs
GCF_000952955.1_EcRV308Chr_genomic.fna	0.929645	SiTVs
GCF_000952955.1_EcRV308Chr_genomic.fna	0.929645	SiTVs
GCF_001078295.1_ASM107829v1_genomic.fna	0.930063	SiTVs
GCF_000988385.1_ASM98838v1_genomic.fna	0.933444	SiTVs
GCF_000988385.1_ASM98838v1_genomic.fna	0.933444	SiTVs
GCF_000988385.1_ASM98838v1_genomic.fna	0.933444	SiTVs
GCF_000974465.1_ASM97446v1_genomic.fna	0.934946	SiTVs
GCF_000974465.1_ASM97446v1_genomic.fna	0.934946	SiTVs
GCF_001020945.2_ASM102094v2_genomic.fna	0.928101	SiTVs
GCF_001020945.2_ASM102094v2_genomic.fna	0.928101	SiTVs
GCF_001187975.3_ASM118797v3_genomic.fna	0.857818	SiTVs
GCF_001188125.2_ASM118812v2_genomic.fna	0.926277	SiTVs
GCF_000974405.1_ASM97440v1_genomic.fna	0.934037	SiTVs
GCF_000974405.1_ASM97440v1_genomic.fna	0.934037	SiTVs
GCF_000968195.1_ASM96819v1_genomic.fna	0.869006	SiTVs
GCF_000988355.1_ASM98835v1_genomic.fna	0.929974	SiTVs
GCF_000988355.1_ASM98835v1_genomic.fna	0.929974	SiTVs
GCF_000988355.1_ASM98835v1_genomic.fna	0.929974	SiTVs
GCF_000974505.1_ASM97450v1_genomic.fna	0.93721	SiTVs
GCF_000974505.1_ASM97450v1_genomic.fna	0.93721	SiTVs
GCF_000834515.1_ASM83451v1_genomic.fna	0.888317	SiTVs
GCF_000834515.1_ASM83451v1_genomic.fna	0.888317	SiTVs
GCF_000834355.1_ASM83435v1_genomic.fna	0.85607	SiTVs
GCF_000834355.1_ASM83435v1_genomic.fna	0.85607	SiTVs
GCF_001077475.1_ASM107747v1_genomic.fna	0.911588	SiTVs
GCF_000834945.1_ASM83494v1_genomic.fna	0.856055	SiTVs
GCF_000834945.1_ASM83494v1_genomic.fna	0.856055	SiTVs
GCF_000834945.1_ASM83494v1_genomic.fna	0.856055	SiTVs
GCF_000988465.1_ASM98846v1_genomic.fna	0.934141	SiTVs
GCF_000988465.1_ASM98846v1_genomic.fna	0.934141	SiTVs
GCF_000988465.1_ASM98846v1_genomic.fna	0.934141	SiTVs
GCF_000988505.1_ASM98850v1_genomic.fna	0.951351	SiTVs
GCF_000988505.1_ASM98850v1_genomic.fna	0.951351	SiTVs
GCF_000988505.1_ASM98850v1_genomic.fna	0.951351	SiTVs
GCF_000988505.1_ASM98850v1_genomic.fna	0.951351	SiTVs
GCF_000988505.1_ASM98850v1_genomic.fna	0.951351	SiTVs
GCF_000988505.1_ASM98850v1_genomic.fna	0.951351	SiTVs
GCF_000988505.1_ASM98850v1_genomic.fna	0.951351	SiTVs
GCF_000988505.1_ASM98850v1_genomic.fna	0.951351	SiTVs
GCF_000988505.1_ASM98850v1_genomic.fna	0.951351	SiTVs
GCF_000988425.1_ASM98842v1_genomic.fna	0.934609	SiTVs
GCF_000988425.1_ASM98842v1_genomic.fna	0.934609	SiTVs
GCF_000988425.1_ASM98842v1_genomic.fna	0.934609	SiTVs
GCF_001535315.2_ASM153531v2_genomic.fna	0.93245	SiTVs
GCF_001441205.1_ASM144120v1_genomic.fna	0.933276	SiTVs
GCF_001559055.1_ASM155905v2_genomic.fna	0.944893	SiTVs
GCF_001515915.2_ASM151591v2_genomic.fna	0.921754	SiTVs
GCF_001515915.2_ASM151591v2_genomic.fna	0.921754	SiTVs
GCF_001594265.1_ASM159426v1_genomic.fna	0.9747	SiTVs
GCF_001620205.2_ASM162020v2_genomic.fna	0.948492	SiTVs
GCF_001524645.2_ASM152464v2_genomic.fna	0.884475	SiTVs
GCF_001611095.1_ASM161109v1_genomic.fna	0.952673	SiTVs
GCF_001636035.1_ASM163603v1_genomic.fna	0.904922	SiTVs
GCF_001636035.1_ASM163603v1_genomic.fna	0.904922	SiTVs
GCF_001542835.1_ASM154283v1_genomic.fna	0.933128	SiTVs
GCF_001542835.1_ASM154283v1_genomic.fna	0.933128	SiTVs
GCF_001586135.1_ASM158613v1_genomic.fna	0.872007	SiTVs
GCF_001636055.1_ASM163605v1_genomic.fna	0.889367	SiTVs
GCF_001516005.1_ASM151600v1_genomic.fna	0.913885	SiTVs
GCF_001586155.1_ASM158615v1_genomic.fna	0.887873	SiTVs
GCF_001586155.1_ASM158615v1_genomic.fna	0.887873	SiTVs
GCF_001442495.1_ASM144249v1_genomic.fna	0.934101	SiTVs
GCF_001442495.1_ASM144249v1_genomic.fna	0.934101	SiTVs
GCF_001442495.1_ASM144249v1_genomic.fna	0.934101	SiTVs
GCF_001566335.1_ASM156633v1_genomic.fna	0.933325	SiTVs
GCF_001566335.1_ASM156633v1_genomic.fna	0.933325	SiTVs
GCF_001566335.1_ASM156633v1_genomic.fna	0.933325	SiTVs
GCF_001596075.2_ASM159607v2_genomic.fna	0.953778	SiTVs
GCF_001516225.2_ASM151622v2_genomic.fna	0.92131	SiTVs
GCF_001516225.2_ASM151622v2_genomic.fna	0.92131	SiTVs
GCF_001516225.2_ASM151622v2_genomic.fna	0.92131	SiTVs
GCF_001483945.1_ASM148394v1_genomic.fna	0.858809	SiTVs
GCF_001483945.1_ASM148394v1_genomic.fna	0.858809	SiTVs
GCF_001454965.1_ASM145496v1_genomic.fna	0.929623	SiTVs
GCF_001630725.2_ASM163072v2_genomic.fna	0.904503	SiTVs
GCF_001516385.1_ASM151638v1_genomic.fna	0.925589	SiTVs
GCF_001516385.1_ASM151638v1_genomic.fna	0.925589	SiTVs
GCF_001516385.1_ASM151638v1_genomic.fna	0.925589	SiTVs
GCF_001516385.1_ASM151638v1_genomic.fna	0.925589	SiTVs
GCF_001628775.1_ASM162877v1_genomic.fna	0.935165	SiTVs
GCF_001628775.1_ASM162877v1_genomic.fna	0.935165	SiTVs
GCF_001729505.1_ASM172950v1_genomic.fna	0.912939	SiTVs
GCF_001690005.1_ASM169000v1_genomic.fna	0.928153	SiTVs
GCF_001722005.2_ASM172200v2_genomic.fna	0.94378	SiTVs
GCF_001655295.1_ASM165529v1_genomic.fna	0.900657	SiTVs
GCF_001679685.1_ASM167968v1_genomic.fna	0.932223	SiTVs
GCF_001679685.1_ASM167968v1_genomic.fna	0.932223	SiTVs
GCF_001767355.1_ASM176735v1_genomic.fna	0.899417	SiTVs
GCF_001767355.1_ASM176735v1_genomic.fna	0.899417	SiTVs
GCF_001753225.1_ASM175322v1_genomic.fna	0.922215	SiTVs
GCF_001692595.1_ASM169259v1_genomic.fna	0.932643	SiTVs
GCF_001663075.1_ASM166307v1_genomic.fna	0.931113	SiTVs
GCF_001663075.1_ASM166307v1_genomic.fna	0.931113	SiTVs
GCF_001663075.1_ASM166307v1_genomic.fna	0.931113	SiTVs
GCF_001663075.1_ASM166307v1_genomic.fna	0.931113	SiTVs
GCF_001692555.1_ASM169255v1_genomic.fna	0.92881	SiTVs
GCF_001690115.1_ASM169011v1_genomic.fna	0.933771	SiTVs
GCF_001750845.1_ASM175084v1_genomic.fna	0.960232	SiTVs
GCF_001750845.1_ASM175084v1_genomic.fna	0.960232	SiTVs
GCF_001692535.1_ASM169253v1_genomic.fna	0.929402	SiTVs
GCF_001742165.1_ASM174216v1_genomic.fna	0.904673	SiTVs
GCF_001690055.1_ASM169005v1_genomic.fna	0.933074	SiTVs
GCF_001692495.1_ASM169249v1_genomic.fna	0.928601	SiTVs
GCF_001692515.1_ASM169251v1_genomic.fna	0.928331	SiTVs
GCF_001692635.1_ASM169263v1_genomic.fna	0.92961	SiTVs
GCF_001678965.1_ASM167896v1_genomic.fna	0.964193	SiTVs
GCF_001678965.1_ASM167896v1_genomic.fna	0.964193	SiTVs
GCF_001678965.1_ASM167896v1_genomic.fna	0.964193	SiTVs
GCF_001690095.1_ASM169009v1_genomic.fna	0.932171	SiTVs
GCF_001718975.1_ASM171897v1_genomic.fna	0.889272	SiTVs
GCF_001692615.1_ASM169261v1_genomic.fna	0.928539	SiTVs
GCF_001692575.1_ASM169257v1_genomic.fna	0.932793	SiTVs
GCF_001689935.1_ASM168993v1_genomic.fna	0.928153	SiTVs
GCF_001900475.1_ASM190047v1_genomic.fna	0.919219	SiTVs
GCF_001900475.1_ASM190047v1_genomic.fna	0.919219	SiTVs
GCF_001900475.1_ASM190047v1_genomic.fna	0.919219	SiTVs
GCF_001975645.1_ASM197564v1_genomic.fna	0.917489	SiTVs
GCF_001999825.1_ASM199982v1_genomic.fna	0.888449	SiTVs
GCF_001874445.1_ASM187444v1_genomic.fna	0.958205	SiTVs
GCF_001874445.1_ASM187444v1_genomic.fna	0.958205	SiTVs
GCF_001874465.1_ASM187446v1_genomic.fna	0.926023	SiTVs
GCF_001874465.1_ASM187446v1_genomic.fna	0.926023	SiTVs
GCF_001874465.1_ASM187446v1_genomic.fna	0.926023	SiTVs
GCF_001975345.1_ASM197534v1_genomic.fna	0.92474	SiTVs
GCF_001975245.1_ASM197524v1_genomic.fna	0.931414	SiTVs
GCF_001878695.1_ASM187869v1_genomic.fna	0.933231	SiTVs
GCF_001878695.1_ASM187869v1_genomic.fna	0.933231	SiTVs
GCF_001890165.1_ASM189016v1_genomic.fna	0.938854	SiTVs
GCF_001900945.1_ASM190094v1_genomic.fna	0.922732	SiTVs
GCF_001900945.1_ASM190094v1_genomic.fna	0.922732	SiTVs
GCF_001874645.1_ASM187464v1_genomic.fna	0.940743	SiTVs
GCF_001975305.1_ASM197530v1_genomic.fna	0.93893	SiTVs
GCF_001891105.1_ASM189110v1_genomic.fna	0.877383	SiTVs
GCF_001891105.1_ASM189110v1_genomic.fna	0.877383	SiTVs
GCF_001891105.1_ASM189110v1_genomic.fna	0.877383	SiTVs
GCF_002180095.1_ASM218009v1_genomic.fna	0.963583	SiTVs
GCF_002180095.1_ASM218009v1_genomic.fna	0.963583	SiTVs
GCF_002164695.2_ASM216469v2_genomic.fna	0.948049	SiTVs
GCF_002205355.1_ASM220535v1_genomic.fna	0.929032	SiTVs
GCF_002205355.1_ASM220535v1_genomic.fna	0.929032	SiTVs
GCF_002205355.1_ASM220535v1_genomic.fna	0.929032	SiTVs
GCF_002205355.1_ASM220535v1_genomic.fna	0.929032	SiTVs
GCF_002205355.1_ASM220535v1_genomic.fna	0.929032	SiTVs
GCF_002025705.1_ASM202570v1_genomic.fna	0.884957	SiTVs
GCF_002024865.1_ASM202486v1_genomic.fna	0.929753	SiTVs
GCF_002024865.1_ASM202486v1_genomic.fna	0.929753	SiTVs
GCF_002192475.1_ASM219247v1_genomic.fna	0.920452	SiTVs
GCF_002192475.1_ASM219247v1_genomic.fna	0.920452	SiTVs
GCF_002192475.1_ASM219247v1_genomic.fna	0.920452	SiTVs
GCF_002192475.1_ASM219247v1_genomic.fna	0.920452	SiTVs
GCF_002205335.1_ASM220533v1_genomic.fna	0.927555	SiTVs
GCF_002104615.1_ASM210461v1_genomic.fna	0.926715	SiTVs
GCF_002104615.1_ASM210461v1_genomic.fna	0.926715	SiTVs
GCF_002116985.1_ASM211698v1_genomic.fna	0.915447	SiTVs
GCF_002157145.1_ASM215714v1_genomic.fna	0.944301	SiTVs
GCF_002163935.1_ASM216393v1_genomic.fna	0.93172	SiTVs
GCF_002157685.2_ASM215768v2_genomic.fna	0.908507	SiTVs
GCF_002116945.1_ASM211694v1_genomic.fna	0.913431	SiTVs
GCF_002104595.1_ASM210459v1_genomic.fna	0.929263	SiTVs
GCF_002104595.1_ASM210459v1_genomic.fna	0.929263	SiTVs
GCF_002187935.3_ASM218793v3_genomic.fna	0.975595	SiTVs
GCF_002210025.1_ASM221002v1_genomic.fna	0.947015	SiTVs
GCF_002239895.2_ASM223989v2_genomic.fna	0.978587	SiTVs
GCF_002291425.1_ASM229142v1_genomic.fna	0.885824	SiTVs
GCF_002223805.1_ASM222380v1_genomic.fna	0.911143	SiTVs
GCF_002220155.1_ASM222015v1_genomic.fna	0.92812	SiTVs
GCF_002507745.2_ASM250774v2_genomic.fna	0.92199	SiTVs
GCF_002220465.1_ASM222046v1_genomic.fna	0.888105	SiTVs
GCF_002220465.1_ASM222046v1_genomic.fna	0.888105	SiTVs
GCF_002591095.1_ASM259109v1_genomic.fna	0.899678	SiTVs
GCF_002309555.1_ASM230955v1_genomic.fna	0.886267	SiTVs
GCF_002269425.1_ASM226942v1_genomic.fna	0.91682	SiTVs
GCF_002269425.1_ASM226942v1_genomic.fna	0.91682	SiTVs
GCF_002291445.1_ASM229144v1_genomic.fna	0.870031	SiTVs
GCF_002234775.1_ASM223477v1_genomic.fna	0.927162	SiTVs
GCF_002209205.2_ASM220920v2_genomic.fna	0.939478	SiTVs
GCF_002209205.2_ASM220920v2_genomic.fna	0.939478	SiTVs
GCF_002208645.1_ASM220864v1_genomic.fna	0.939305	SiTVs
GCF_002501565.1_ASM250156v1_genomic.fna	0.872372	SiTVs
GCF_002501565.1_ASM250156v1_genomic.fna	0.872372	SiTVs
GCF_002504105.1_ASM250410v1_genomic.fna	0.949024	SiTVs
GCF_002504105.1_ASM250410v1_genomic.fna	0.949024	SiTVs
GCF_002442855.1_ASM244285v1_genomic.fna	0.917835	SiTVs
GCF_002441955.1_ASM244195v1_genomic.fna	0.88394	SiTVs
GCF_002441955.1_ASM244195v1_genomic.fna	0.88394	SiTVs
GCF_002222535.1_ASM222253v1_genomic.fna	0.938491	SiTVs
GCF_002222535.1_ASM222253v1_genomic.fna	0.938491	SiTVs
GCF_002214645.1_ASM221464v1_genomic.fna	0.921139	SiTVs
GCF_002215345.1_ASM221534v1_genomic.fna	0.927462	SiTVs
GCF_002943995.1_ASM294399v1_genomic.fna	0.926869	SiTVs
GCF_002943995.1_ASM294399v1_genomic.fna	0.926869	SiTVs
GCF_002943995.1_ASM294399v1_genomic.fna	0.926869	SiTVs
GCF_002899515.1_ASM289951v1_genomic.fna	0.929736	SiTVs
GCF_002899515.1_ASM289951v1_genomic.fna	0.929736	SiTVs
GCF_002899515.1_ASM289951v1_genomic.fna	0.929736	SiTVs
GCF_002741595.1_ASM274159v1_genomic.fna	0.948795	SiTVs
GCF_002852915.4_ASM285291v4_genomic.fna	0.946195	SiTVs
GCF_002852915.4_ASM285291v4_genomic.fna	0.946195	SiTVs
GCF_002848225.1_ASM284822v1_genomic.fna	0.93802	SiTVs
GCF_002848225.1_ASM284822v1_genomic.fna	0.93802	SiTVs
GCF_002848225.1_ASM284822v1_genomic.fna	0.93802	SiTVs
GCF_002848225.1_ASM284822v1_genomic.fna	0.93802	SiTVs
GCF_002811425.2_ASM281142v2_genomic.fna	0.947864	SiTVs
GCF_002812885.1_ASM281288v1_genomic.fna	0.929588	SiTVs
GCF_002934285.1_ASM293428v1_genomic.fna	0.945977	SiTVs
GCF_002843685.1_ASM284368v1_genomic.fna	0.937643	SiTVs
GCF_002843685.1_ASM284368v1_genomic.fna	0.937643	SiTVs
GCF_002804265.1_ASM280426v1_genomic.fna	0.868983	SiTVs
GCF_002859505.1_ASM285950v1_genomic.fna	0.964995	SiTVs
GCF_002859505.1_ASM285950v1_genomic.fna	0.964995	SiTVs
GCF_002549815.1_ASM254981v1_genomic.fna	0.872955	SiTVs
GCF_002863825.2_ASM286382v3_genomic.fna	0.92657	SiTVs
GCF_002863825.2_ASM286382v3_genomic.fna	0.92657	SiTVs
GCF_002863825.2_ASM286382v3_genomic.fna	0.92657	SiTVs
GCF_002847015.1_ASM284701v1_genomic.fna	0.88862	SiTVs
GCF_002753655.1_ASM275365v1_genomic.fna	0.918238	SiTVs
GCF_002753655.1_ASM275365v1_genomic.fna	0.918238	SiTVs
GCF_002860045.1_ASM286004v1_genomic.fna	0.898539	SiTVs
GCF_002761015.1_ASM276101v1_genomic.fna	0.933664	SiTVs
GCF_002812865.1_ASM281286v1_genomic.fna	0.929905	SiTVs
GCF_002844685.1_ASM284468v1_genomic.fna	0.954428	SiTVs
GCF_002844685.1_ASM284468v1_genomic.fna	0.954428	SiTVs
GCF_002844685.1_ASM284468v1_genomic.fna	0.954428	SiTVs
GCF_002812485.1_ASM281248v1_genomic.fna	0.866974	SiTVs
GCF_002947235.1_ASM294723v1_genomic.fna	0.928939	SiTVs
GCF_002935055.1_ASM293505v1_genomic.fna	0.941247	SiTVs
GCF_002953295.1_ASM295329v1_genomic.fna	0.951563	SiTVs
GCF_002966515.1_ASM296651v1_genomic.fna	0.872075	SiTVs
GCF_002966515.1_ASM296651v1_genomic.fna	0.872075	SiTVs
GCF_003052665.1_ASM305266v1_genomic.fna	0.933335	SiTVs
GCF_003052665.1_ASM305266v1_genomic.fna	0.933335	SiTVs
GCF_003052665.1_ASM305266v1_genomic.fna	0.933335	SiTVs
GCF_002997005.1_ASM299700v1_genomic.fna	0.915771	SiTVs
GCF_003017375.1_ASM301737v1_genomic.fna	0.970632	SiTVs
GCF_003017375.1_ASM301737v1_genomic.fna	0.970632	SiTVs
GCF_003025345.2_ASM302534v2_genomic.fna	0.926055	SiTVs
GCF_003025345.2_ASM302534v2_genomic.fna	0.926055	SiTVs
GCF_003032415.1_ASM303241v1_genomic.fna	0.929594	SiTVs
GCF_002953435.1_ASM295343v1_genomic.fna	0.950089	SiTVs
GCF_002953435.1_ASM295343v1_genomic.fna	0.950089	SiTVs
GCF_003052645.1_ASM305264v1_genomic.fna	0.93218	SiTVs
GCF_003052645.1_ASM305264v1_genomic.fna	0.93218	SiTVs
GCF_002952315.1_ASM295231v1_genomic.fna	0.911013	SiTVs
GCF_002999175.1_ASM299917v1_genomic.fna	0.941189	SiTVs
GCF_002999175.1_ASM299917v1_genomic.fna	0.941189	SiTVs
GCF_002953195.1_ASM295319v1_genomic.fna	0.926318	SiTVs
GCF_003008615.1_ASM300861v1_genomic.fna	0.909666	SiTVs
GCF_003067445.2_ASM306744v2_genomic.fna	0.943001	SiTVs
GCF_003194245.1_ASM319424v1_genomic.fna	0.931445	SiTVs
GCF_003194245.1_ASM319424v1_genomic.fna	0.931445	SiTVs
GCF_003194245.1_ASM319424v1_genomic.fna	0.931445	SiTVs
GCF_003194245.1_ASM319424v1_genomic.fna	0.931445	SiTVs
GCF_003324935.1_ASM332493v1_genomic.fna	0.929972	SiTVs
GCF_003336325.1_ASM333632v1_genomic.fna	0.958123	SiTVs
GCF_003074115.1_ASM307411v1_genomic.fna	0.915783	SiTVs
GCF_003101015.1_ASM310101v1_genomic.fna	0.932754	SiTVs
GCF_003204335.1_ASM320433v1_genomic.fna	0.92547	SiTVs
GCF_003204335.1_ASM320433v1_genomic.fna	0.92547	SiTVs
GCF_003324755.1_ASM332475v1_genomic.fna	0.931502	SiTVs
GCF_003324755.1_ASM332475v1_genomic.fna	0.931502	SiTVs
GCF_003181175.1_ASM318117v1_genomic.fna	0.951786	SiTVs
GCF_003073615.1_ASM307361v1_genomic.fna	0.917779	SiTVs
GCF_003071545.1_ASM307154v1_genomic.fna	0.948667	SiTVs
GCF_003319235.1_ASM331923v1_genomic.fna	0.935729	SiTVs
GCF_003288755.1_ASM328875v1_genomic.fna	0.933677	SiTVs
GCF_003288755.1_ASM328875v1_genomic.fna	0.933677	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	0.94447	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	0.94447	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	0.94447	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	0.94447	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	0.94447	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	0.94447	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	0.94447	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	0.94447	SiTVs
GCF_003073795.1_ASM307379v1_genomic.fna	0.94447	SiTVs
GCF_003074095.1_ASM307409v1_genomic.fna	0.945974	SiTVs
GCF_003074095.1_ASM307409v1_genomic.fna	0.945974	SiTVs
GCF_003122425.1_ASM312242v1_genomic.fna	1.001407	SiTVs
GCF_003122425.1_ASM312242v1_genomic.fna	1.001407	SiTVs
GCF_003122425.1_ASM312242v1_genomic.fna	1.001407	SiTVs
GCF_003429205.1_ASM342920v1_genomic.fna	0.918434	SiTVs
GCF_003628715.1_ASM362871v1_genomic.fna	0.896107	SiTVs
GCF_003575005.1_ASM357500v1_genomic.fna	0.897668	SiTVs
GCF_003515325.1_ASM351532v1_genomic.fna	0.879372	SiTVs
GCF_003515325.1_ASM351532v1_genomic.fna	0.879372	SiTVs
GCF_003671975.1_ASM367197v1_genomic.fna	0.931712	SiTVs
GCF_003665495.1_ASM366549v1_genomic.fna	0.921094	SiTVs
GCF_003665495.1_ASM366549v1_genomic.fna	0.921094	SiTVs
GCF_003665495.1_ASM366549v1_genomic.fna	0.921094	SiTVs
GCF_003665495.1_ASM366549v1_genomic.fna	0.921094	SiTVs
GCF_003441555.1_ASM344155v1_genomic.fna	0.931445	SiTVs
GCF_003441555.1_ASM344155v1_genomic.fna	0.931445	SiTVs
GCF_003710185.1_ASM371018v1_genomic.fna	0.931842	SiTVs
GCF_003425505.1_ASM342550v1_genomic.fna	0.99056	SiTVs
GCF_003425505.1_ASM342550v1_genomic.fna	0.99056	SiTVs
GCF_003425505.1_ASM342550v1_genomic.fna	0.99056	SiTVs
GCF_003691445.1_ASM369144v1_genomic.fna	0.932775	SiTVs
GCF_003571805.1_ASM357180v1_genomic.fna	0.934189	SiTVs
GCF_003571805.1_ASM357180v1_genomic.fna	0.934189	SiTVs
GCF_003571805.1_ASM357180v1_genomic.fna	0.934189	SiTVs
GCF_003571805.1_ASM357180v1_genomic.fna	0.934189	SiTVs
GCF_003571805.1_ASM357180v1_genomic.fna	0.934189	SiTVs
GCF_003595305.1_ASM359530v1_genomic.fna	0.876624	SiTVs
GCF_003595305.1_ASM359530v1_genomic.fna	0.876624	SiTVs
GCF_003595305.1_ASM359530v1_genomic.fna	0.876624	SiTVs
GCF_003595305.1_ASM359530v1_genomic.fna	0.876624	SiTVs
GCF_003515445.1_ASM351544v1_genomic.fna	0.872733	SiTVs
GCF_003515525.1_ASM351552v1_genomic.fna	0.853579	SiTVs
GCF_003515525.1_ASM351552v1_genomic.fna	0.853579	SiTVs
GCF_003441515.1_ASM344151v1_genomic.fna	0.932228	SiTVs
GCF_003441515.1_ASM344151v1_genomic.fna	0.932228	SiTVs
GCF_003515425.1_ASM351542v1_genomic.fna	0.855934	SiTVs
GCF_003515425.1_ASM351542v1_genomic.fna	0.855934	SiTVs
GCF_003411785.2_ASM341178v2_genomic.fna	0.941796	SiTVs
GCF_003411785.2_ASM341178v2_genomic.fna	0.941796	SiTVs
GCF_003515505.1_ASM351550v1_genomic.fna	0.871128	SiTVs
GCF_003431405.1_ASM343140v1_genomic.fna	0.942294	SiTVs
GCF_003515485.1_ASM351548v1_genomic.fna	0.857758	SiTVs
GCF_003515485.1_ASM351548v1_genomic.fna	0.857758	SiTVs
GCF_003408495.1_ASM340849v1_genomic.fna	0.930997	SiTVs
GCF_003408495.1_ASM340849v1_genomic.fna	0.930997	SiTVs
